Year,Month,Day,Min Temp,Max Temp,Min Wind Speed,Max Wind Speed,Pressure,Humidity,Precipitation
2000,3,15,22.9,31.4,1.4,1.4,1006,60,0
2000,3,16,20.4,31.6,1.3,1.3,1006,47,0
2000,3,17,19,33.4,1.4,1.4,1006,50,0
2000,3,18,21.4,32,1.7,1.7,1006,75,0
2000,3,19,24,33,1.2,1.2,1006,75,0
2000,3,20,20.6,32.4,1.3,1.3,1007,56,0
2000,3,21,18,33,1.1,1.1,1009,48,0
2000,3,22,19.2,33.7,1.5,1.5,1008,58,0
2000,3,23,22.6,35.6,1.2,1.2,1010,62,0
2000,3,24,21,33.3,1.5,1.5,1010,63,0
2000,3,25,22.7,32,1.5,1.5,1011,50,0
2000,3,26,22,32.2,1.5,1.5,1010,51,0
2000,3,27,21.2,33,1.3,1.3,1010,57,0
2000,3,28,23.6,34.6,1.6,1.6,1009,52,0
2000,3,29,22.6,35.2,0.9,0.9,1009,56,0
2000,3,31,24.4,34.4,1.4,1.4,1006,69,0
2000,4,1,24.2,35.4,2.6,2.6,1004,72,0
2000,4,2,25.6,37.2,2.3,2.3,1002,65,0
2000,4,3,26,36,1.9,1.9,1004,71,0
2000,4,4,26.6,35.8,2.3,2.3,1003,73,0
2000,4,5,26.4,35,2.1,2.1,1003,75,0
2000,4,6,26.2,35.2,1.9,1.9,1003,76,0
2000,4,7,26.4,34,2.1,2.1,1005,77,0
2000,4,8,26.4,37,1.8,1.8,1004,74,0
2000,4,9,26.6,35.6,2.2,2.2,1002,76,0
2000,4,10,27.4,37,1.9,1.9,1003,69,0
2000,4,11,26,35,2.6,2.6,1003,77,0
2000,4,12,20,33,2.7,2.7,1005,71,1
2000,4,13,25,36,3,3,1002,73,0
2000,4,14,24,36,2.6,2.6,1002,75,0.5
2000,4,15,20.6,36,2.5,2.5,1004,82,13.5
2000,4,16,21,34,1.5,1.5,1005,75,2.5
2000,4,17,26,36,2.9,2.9,1004,74,0.5
2000,4,18,25.4,37,4.1,4.1,1004,73,0
2000,4,19,27.4,37,3.5,3.5,1004,72,0
2000,4,20,26.4,36,3.4,3.4,1003,77,0
2000,4,21,24,33,3.4,3.4,1003,78,0
2000,4,22,27,36,2.8,2.8,1003,77,0
2000,4,23,23,36,3.3,3.3,1003,68,0.5
2000,4,24,22.8,36,2.5,2.5,1002,70,30
2000,4,25,21.8,34,3,3,1001,74,5.5
2000,4,26,25,34.4,3.4,3.4,1000,73,0
2000,4,27,26,33,2.6,2.6,1001,77,0.5
2000,4,28,27.6,37,2.8,2.8,1000,67,0
2000,4,30,25,35,5,5,1003,68,0
2000,5,1,29.3,36,5.1,5.1,1002,67,0
2000,5,2,20.4,37,4.9,4.9,1004,68,0
2000,5,3,18,34,3.8,3.8,1005,76,5
2000,5,4,17,33,1.9,1.9,1006,62,1.5
2000,5,5,24.6,35,2,2,1006,62,0
2000,5,6,24.8,35,1.7,1.7,1007,62,0
2000,5,7,25.6,35,1.4,1.4,1006,62,0
2000,5,8,26.6,34,1.7,1.7,1005,69,0
2000,5,9,26.4,35,1.8,1.8,1005,72,4.5
2000,5,10,24,37,2.8,2.8,1003,71,4
2000,5,11,24,35,1.4,1.4,1001,68,1.5
2000,5,12,26,37,1.3,1.3,1000,58,1.5
2000,5,13,28,37.2,1.7,1.7,1000,60,0
2000,5,14,24.4,32,2.3,2.3,1000,80,2.5
2000,5,15,26,36,2.2,2.2,1000,70,1.5
2000,5,16,26,34.6,1.7,1.7,999,76,3
2000,5,17,22.6,35,2.1,2.1,998,78,7
2000,5,18,24.4,37.4,2.3,2.3,996,67,0
2000,5,19,24.6,36.4,3.1,3.1,996,74,2
2000,5,20,23,30.8,1.6,1.6,1000,84,1
2000,5,21,24,32,1.6,1.6,1000,82,17
2000,5,22,25,32,2.2,2.2,1000,78,17
2000,5,23,25.6,32,1.8,1.8,999,85,23
2000,5,24,26,34,1.6,1.6,998,75,2
2000,5,25,27,35,2.8,2.8,995,75,0
2000,5,26,26,35.2,4.2,4.2,995,77,0
2000,5,27,27,36,4.8,4.8,997,73,0
2000,5,28,28,35,4.8,4.8,999,68,0
2000,5,30,26,36.2,1.7,1.7,1000,71,7.5
2000,5,31,26.4,36,1.8,1.8,1000,67,2
2000,6,1,27,36,2.3,2.3,999,66,1.5
2000,6,2,28.2,36,1.9,1.9,999,64,3.5
2000,6,3,27.4,35,1.6,1.6,999,69,0
2000,6,4,26.8,35.6,1.5,1.5,998,79,8.5
2000,6,5,25,31,2.9,2.9,998,85,13
2000,6,6,26,30,3.6,3.6,998,86,15.5
2000,6,7,27,31,2.4,2.4,1001,84,10
2000,6,8,27,33,2.5,2.5,1002,84,10.5
2000,6,9,27,35,2.3,2.3,1000,78,5
2000,6,10,27.4,34.2,2.1,2.1,999,82,4.5
2000,6,11,26,31.8,1.6,1.6,997,87,9
2000,6,12,26,34.2,1.6,1.6,997,81,0
2000,6,13,25,34,2.3,2.3,998,81,9.5
2000,6,14,26.6,35.2,2.1,2.1,998,78,26.5
2000,6,15,27,33.8,1.4,1.4,998,79,6
2000,6,16,27,34,0.8,0.8,997,79,8
2000,6,17,26,34.2,1.3,1.3,996,77,9
2000,6,18,27,33,2.4,2.4,995,77,11
2000,6,19,27,33,2.3,2.3,997,78,2
2000,6,20,27.6,32,2.2,2.2,999,79,5.5
2000,6,21,27.4,33,2.9,2.9,1000,76,2.5
2000,6,22,26.6,30,2.7,2.7,1000,85,3
2000,6,23,25.3,32,2.6,2.6,999,83,7
2000,6,24,25,35.4,1.6,1.6,997,78,0
2000,6,25,24,35,2.3,2.3,998,80,3
2000,6,26,24,31,2.6,2.6,999,88,2
2000,6,27,25.4,34,1.7,1.7,999,73,7
2000,6,29,26,33.8,2.5,2.5,1001,76,1
2000,6,30,26,33.6,2.2,2.2,1001,74,3.5
2000,7,1,27,34.4,2.4,2.4,1000,69,2.5
2000,7,2,27.4,35.2,2,2,1000,70,0.5
2000,7,3,27,34.5,1.7,1.7,1000,73,0
2000,7,4,27,35.2,2.1,2.1,999,70,0
2000,7,5,27,34.6,2.1,2.1,999,67,0
2000,7,6,28,35.4,2.1,2.1,999,70,2
2000,7,7,28,33,2.3,2.3,999,75,1
2000,7,8,27,32,1.6,1.6,996,80,12
2000,7,9,27,34,1.6,1.6,995,81,10.5
2000,7,10,27,32.8,1.9,1.9,994,79,24
2000,7,11,26,33.4,3.2,3.2,994,75,6
2000,7,12,27,31.6,3.3,3.3,994,76,1.5
2000,7,13,26,32,2,2,996,77,3
2000,7,14,27,34,1.8,1.8,997,76,17.5
2000,7,15,28,33.4,1.4,1.4,995,78,10
2000,7,16,26.8,33.2,1.7,1.7,994,80,7
2000,7,17,27.4,33.2,2.1,2.1,992,82,6
2000,7,18,25.6,28,2.1,2.1,991,91,4.5
2000,7,19,24,30,1.9,1.9,994,85,5.5
2000,7,20,26,30,1.7,1.7,997,85,15.5
2000,7,21,24,27.4,2.1,2.1,1000,90,12.5
2000,7,22,24.8,29,1.9,1.9,1000,78,7
2000,7,23,24,28,2.2,2.2,998,90,21
2000,7,24,25.4,30,1.9,1.9,998,84,28
2000,7,25,24,29.4,1.5,1.5,999,87,14
2000,7,26,25.8,31,1.9,1.9,999,84,0.5
2000,7,27,25,32.6,2.8,2.8,998,80,6
2000,7,29,27,33.6,2.2,2.2,1034,79,8
2000,7,30,27.8,34,2.4,2.4,1034,79,5
2000,7,31,26,33,3.2,3.2,1033,81,4
2000,8,1,27,33,4.1,4.1,1001,82,22
2000,8,2,25.8,34,2.9,2.9,1001,84,3.5
2000,8,3,27,34,2,2,1001,80,6
2000,8,4,27,36,2.4,2.4,1001,80,2.5
2000,8,5,26.4,36,1.4,1.4,1000,77,0.5
2000,8,6,25.2,34,1.2,1.2,999,85,9
2000,8,7,26.8,33,1.3,1.3,999,83,8.5
2000,8,8,27,33,1.4,1.4,999,82,3.5
2000,8,9,27,31.8,1.7,1.7,999,86,5
2000,8,10,26.4,30,2,2,1000,88,5
2000,8,11,26,31,2,2,1001,90,6.5
2000,8,12,27,29,2.1,2.1,1003,92,3
2000,8,13,27,32.4,2.4,2.4,1004,84,13.5
2000,8,14,27,32.6,2.5,2.5,1002,79,17.5
2000,8,15,27,32,2.9,2.9,1001,82,15
2000,8,16,26,33,2.2,2.2,999,81,3
2000,8,17,26,32.6,1.6,1.6,997,88,20.5
2000,8,18,27,33,3.2,3.2,999,81,5
2000,8,19,27,31,2.5,2.5,1000,83,2.5
2000,8,20,27,32,1.7,1.7,999,83,1.5
2000,8,21,24,32.2,1.8,1.8,998,84,2.5
2000,8,22,26,32.6,2.5,2.5,1000,77,0.5
2000,8,23,26,33,2.4,2.4,1001,79,0.5
2000,8,24,26.8,34,2,2,1000,81,1
2000,8,25,26,34,1.8,1.8,1001,76,0
2000,8,26,28,33.4,1.9,1.9,1001,82,1.5
2000,8,28,27.4,34,2.1,2.1,998,78,1.5
2000,8,29,27.4,33.4,1.7,1.7,995,83,6
2000,8,30,26.6,32,2.1,2.1,994,85,19.5
2000,8,31,26,29,2.1,2.1,993,91,25.5
2000,9,1,26,33,1.9,1.9,994,84,11.5
2000,9,2,26.8,34,2.4,2.4,995,77,4.5
2000,9,3,26.4,34,2.6,2.6,999,73,0
2000,9,4,28.4,35,1.8,1.8,1001,76,1
2000,9,5,27.4,32,1.5,1.5,1001,84,8
2000,9,6,25.9,34,1.9,1.9,1000,79,14.5
2000,9,7,24.8,31,1.8,1.8,1001,88,14.5
2000,9,8,27,33,2.1,2.1,1002,83,5.5
2000,9,9,26.6,32,2,2,1001,81,10
2000,9,10,26.4,33.4,1.4,1.4,1001,80,8.5
2000,9,11,26,34,1.6,1.6,1000,77,2.5
2000,9,12,26.8,34,1.7,1.7,1001,76,0.5
2000,9,13,26.6,32,1.5,1.5,1002,86,36
2000,9,14,26.4,31.6,2.4,2.4,1002,83,2.5
2000,9,15,26.4,31.4,2.4,2.4,1003,85,0.5
2000,9,16,26.6,33.8,3.1,3.1,1004,83,4.5
2000,9,17,27,33,2.9,2.9,1005,81,12
2000,9,18,24.4,28,2.8,2.8,1003,92,39
2000,9,19,24,29,4.2,4.2,1002,90,71
2000,9,20,25,30,2.7,2.7,1005,87,20
2000,9,21,25,28,1.9,1.9,1008,90,12
2000,9,22,24,31.2,1.6,1.6,1009,88,5
2000,9,23,25.2,32,1.6,1.6,1007,85,9
2000,9,24,25,33,2,2,1006,80,7.5
2000,9,25,26,33,1.8,1.8,1006,79,2
2000,9,27,24,36,1.3,1.3,1006,74,0
2000,9,28,27,36,1.8,1.8,1005,73,0
2000,9,29,26,36,1.8,1.8,1005,71,0
2000,9,30,26.2,35,1.6,1.6,1004,74,0
2000,10,1,26,31,1.8,1.8,1005,83,0
2000,10,2,25.6,31.4,1.2,1.2,1006,83,0
2000,10,3,25,31,1.1,1.1,1006,86,0.5
2000,10,4,25,34,1.3,1.3,1006,85,2.5
2000,10,5,25.6,33.6,1.3,1.3,1007,78,13.5
2000,10,6,26,34,1.1,1.1,1007,78,1
2000,10,7,26,35,1.2,1.2,1007,81,1
2000,10,8,26.2,33.2,1.4,1.4,1006,84,0
2000,10,9,25.8,34,1.5,1.5,1004,83,3.5
2000,10,10,26.2,34,1.1,1.1,1005,79,0
2000,10,11,26,33.6,1.1,1.1,1005,79,0.5
2000,10,12,26,34,1.1,1.1,1005,82,0
2000,10,13,25.6,33,1.8,1.8,1003,79,0.5
2000,10,14,23,32.8,1.8,1.8,1003,72,0
2000,10,15,25,33.6,1.6,1.6,1004,74,0
2000,10,16,26,34,1.5,1.5,1005,80,5
2000,10,17,26,31.4,1.8,1.8,1006,82,4.5
2000,10,18,26,32,1.4,1.4,1005,84,2
2000,10,19,25,31.2,1,1,1005,85,0.5
2000,10,20,24,32,1.4,1.4,1005,82,0.5
2000,10,21,26.8,35,1.6,1.6,1005,72,0
2000,10,22,26,34,1.7,1.7,1004,78,0
2000,10,23,24,32.2,1.2,1.2,1004,87,0
2000,10,24,23,33.6,1.4,1.4,1006,81,0
2000,10,25,24,33,1.8,1.8,1008,82,0
2000,10,27,23.4,28,2.4,2.4,1005,90,83.5
2000,10,28,20.4,25,4,4,1005,88,39.5
2000,10,29,12,23,2.1,2.1,1010,84,0
2000,10,30,21.2,27,1.2,1.2,1008,83,0
2000,10,31,21.6,30,1.5,1.5,1008,81,0
2000,11,1,22,30.4,1.7,1.7,1010,80,0.5
2000,11,2,23.8,31,1.5,1.5,1011,81,3
2000,11,3,23.4,31,1,1,1012,79,0.5
2000,11,4,23.6,32,1.2,1.2,1012,73,0
2000,11,5,23.8,32,1,1,1010,71,0
2000,11,6,22,32,1.6,1.6,1008,69,0
2000,11,7,21.4,32,1.6,1.6,1010,67,0
2000,11,8,19.8,32,1.4,1.4,1010,69,0
2000,11,9,19.2,33,1.5,1.5,1009,66,0
2000,11,10,18.6,34,1.7,1.7,1010,62,0
2000,11,11,18.8,32,1.6,1.6,1011,66,0
2000,11,12,18,32,1.5,1.5,1009,69,0
2000,11,13,19.8,31,1.3,1.3,1008,68,0
2000,11,14,18,31.4,1.2,1.2,1009,71,0
2000,11,15,19.6,31,1.9,1.9,1011,69,0
2000,11,16,18,30,1.9,1.9,1010,71,0
2000,11,17,18.6,29.6,2.1,2.1,1010,73,0
2000,11,18,19,31,1.6,1.6,1009,72,0
2000,11,19,19,30,1.6,1.6,1009,76,0
2000,11,20,20,31,1.6,1.6,1009,77,0
2000,11,21,20,30.6,1.4,1.4,1010,81,0
2000,11,22,19,31,1.3,1.3,1012,79,0
2000,11,23,19,31,1.5,1.5,1013,71,0
2000,11,24,18.4,29.6,1.8,1.8,1011,74,0
2000,11,26,17,33,2,2,1011,62,0
2000,11,27,18.4,31,2.1,2.1,1012,66,0
2000,11,28,17.6,29,1.4,1.4,1011,71,0
2000,11,29,19.4,27.2,1.1,1.1,1011,73,0
2000,11,30,17,28.8,1,1,1012,71,0
2000,12,1,17.2,27,1.6,1.6,1012,70,0
2000,12,2,15,26,1.9,1.9,1015,57,0
2000,12,3,12,25.4,2.1,2.1,1014,61,0
2000,12,4,0,26,2.4,2.4,1012,67,0
2000,12,5,0,26,2,2,1011,68,0
2000,12,6,11.6,26.4,1.9,1.9,1012,72,0
2000,12,7,12.6,26.6,2.1,2.1,1013,73,0
2000,12,8,12.4,26,2.2,2.2,1012,77,0
2000,12,9,13,27,2.2,2.2,1011,75,0
2000,12,10,13,28,1.7,1.7,1012,67,0
2000,12,11,12.6,28,1.5,1.5,1012,71,0
2000,12,12,14,27.2,1.8,1.8,1012,75,0
2000,12,13,13.4,25.4,2.2,2.2,1012,73,0
2000,12,14,12.4,24.8,2.1,2.1,1011,71,0
2000,12,15,13,26,2.1,2.1,1013,71,0
2000,12,16,14,26.4,2.1,2.1,1014,64,0
2000,12,17,14,27.2,2,2,1013,66,0
2000,12,18,11,26.4,1.9,1.9,1011,71,0
2000,12,19,14,27.6,1.9,1.9,1010,70,0
2000,12,20,13,27,1.8,1.8,1012,69,0
2000,12,21,14,25,2,2,1013,66,0
2000,12,22,13,25.6,1.9,1.9,1012,71,0
2000,12,23,14,25.6,1.9,1.9,1012,70,0
2000,12,24,14,26,1.8,1.8,1011,73,0
2000,12,26,16.6,27,1.9,1.9,1012,63,0
2000,12,27,16.6,27,1.9,1.9,1013,66,0
2000,12,28,15,27,1.9,1.9,1013,64,0
2000,12,29,14.8,26,2.1,2.1,1012,63,0
2000,12,30,13.6,26,2,2,1012,67,0
2000,12,31,13,26,2.1,2.1,1011,68,0
2001,1,1,13.7,27,1.8,1.8,1020,68,0
2001,1,2,16.6,27,1.2,1.2,1022,64,0
2001,1,3,16.6,25,1.7,1.7,1020,73,0
2001,1,4,12,23,2.3,2.3,1014,71,0
2001,1,5,11,22,1.9,1.9,1015,65,0
2001,1,6,10.6,21,1.9,1.9,1015,71,0
2001,1,7,9.4,22.8,2.1,2.1,1013,75,0
2001,1,8,10,24.6,1.5,1.5,1011,76,0
2001,1,9,11.6,26,1.5,1.5,1012,81,0
2001,1,10,11.8,22.2,2.1,2.1,1013,68,0
2001,1,11,9.8,22.6,2.2,2.2,1012,68,0
2001,1,12,8,24,2,2,1013,69,0
2001,1,13,9,24,1.9,1.9,1012,70,0
2001,1,14,11.4,25,1.8,1.8,1013,68,0
2001,1,15,11,23,2.5,2.5,1014,69,0
2001,1,16,10,25,2.4,2.4,1014,69,0
2001,1,17,10.8,25.4,2.4,2.4,1015,67,0
2001,1,18,10,25,2,2,1014,69,0
2001,1,19,8,25.2,2.6,2.6,1014,67,0
2001,1,20,9,27,2.1,2.1,1013,67,0
2001,1,21,9,27,1.8,1.8,1011,68,0
2001,1,22,10,28.4,1.8,1.8,1009,68,0
2001,1,23,15,29.4,2.3,2.3,1007,68,0
2001,1,25,9.2,24,2.2,2.2,1011,61,0
2001,1,26,9.2,25,2,2,1010,64,0
2001,1,27,9.6,26,1.8,1.8,1010,66,0
2001,1,28,10.2,26,2,2,1011,66,0
2001,1,29,11,27,1.8,1.8,1011,69,0
2001,1,30,11,29,1.6,1.6,1010,74,0
2001,1,31,14,28.8,1.5,1.5,1008,82,0
2001,2,1,17,31,1.5,1.5,1007,71,0
2001,2,2,4.7,29.2,1.8,1.8,1007,65,0
2001,2,3,0,27,1.8,1.8,1009,64,0
2001,2,4,13,27,2,2,1010,62,0
2001,2,5,14,28,1.5,1.5,1010,68,0
2001,2,6,16,29,1.5,1.5,1009,80,0
2001,2,7,13.6,26.4,2.1,2.1,1011,62,0
2001,2,8,12,28,1.6,1.6,1010,61,0
2001,2,9,12.6,28,2,2,1009,56,0
2001,2,10,11.8,30,1.9,1.9,1009,54,0
2001,2,11,13.4,28.8,1.7,1.7,1008,69,0
2001,2,12,13.6,30,1.5,1.5,1011,64,0
2001,2,13,13.6,29,2,2,1011,64,0
2001,2,14,11.4,29.4,2.2,2.2,1011,62,0
2001,2,15,13.4,30.4,1.4,1.4,1011,64,0
2001,2,16,14.6,29.4,2.1,2.1,1012,77,0
2001,2,17,15,30.6,1.2,1.2,1012,75,0
2001,2,18,17.4,32.2,1.7,1.7,1010,65,0
2001,2,19,19,31,1.7,1.7,1009,66,0
2001,2,20,17.6,30.2,1.4,1.4,1009,65,0
2001,2,21,20,30.4,1.8,1.8,1007,77,0.5
2001,2,22,20,29.4,2,2,1007,69,16.5
2001,2,24,20,33.2,1.8,1.8,1006,69,0
2001,2,25,21,33.4,2.1,2.1,1004,73,0
2001,2,26,24,33,2.7,2.7,1005,73,0.5
2001,2,27,21,29.8,2,2,1011,60,1
2001,2,28,20.6,32,1.4,1.4,1012,69,0
2001,3,1,20,31,1.4,1.4,1013,76,0
2001,3,2,20,30.2,1.4,1.4,1013,74,0
2001,3,3,18,30,2.1,2.1,1013,51,0
2001,3,4,16,30.6,1.8,1.8,1012,53,0
2001,3,5,16,26,2,2,1011,74,0.5
2001,3,6,14,31,1.9,1.9,1011,62,0
2001,3,7,17.2,31.8,1.5,1.5,1011,57,0
2001,3,8,15,31.2,1.2,1.2,1010,56,0
2001,3,9,18,30.6,1.6,1.6,1009,67,0
2001,3,10,18,32.4,2.1,2.1,1010,58,0
2001,3,11,16,34,1.5,1.5,1010,56,0
2001,3,12,17.4,34,1.9,1.9,1009,52,0
2001,3,13,18,34,1.9,1.9,1008,57,0
2001,3,14,20,33,1.7,1.7,1009,72,0
2001,3,15,20,34,1.9,1.9,1010,63,0
2001,3,16,22,35,1.8,1.8,1008,64,0
2001,3,17,22,34,1.7,1.7,1006,71,0
2001,3,18,21,34,1.6,1.6,1007,60,0
2001,3,19,20,35.4,1.3,1.3,1008,56,0
2001,3,20,22,35.4,1.9,1.9,1006,63,0
2001,3,21,21,35.4,1.6,1.6,1004,73,0
2001,3,22,21,34.6,1.9,1.9,1003,75,15.5
2001,3,23,21,30.2,1.7,1.7,1005,73,0.5
2001,3,24,21,31.6,2,2,1005,67,0
2001,3,26,21,35,2.1,2.1,1003,59,0
2001,3,27,25,36,2.2,2.2,1002,66,0.5
2001,3,28,26,36.4,2.7,2.7,1004,70,0
2001,3,29,21.5,35.4,3.1,3.1,1004,72,0.5
2001,3,30,21,35,2.8,2.8,1005,67,1
2001,3,31,21,32.4,1.8,1.8,1007,68,7
2001,4,1,23,33.4,2,2,1007,70,8
2001,4,2,23,33,1.6,1.6,1007,73,7
2001,4,3,21,34,1.7,1.7,1007,71,0
2001,4,4,24,36,1.6,1.6,1007,64,0
2001,4,5,24,37,2,2,1005,58,0
2001,4,6,22,37,2.5,2.5,1007,66,0
2001,4,7,22,37,2,2,1007,68,0
2001,4,8,23,37,2.3,2.3,1003,65,0
2001,4,9,27,35.4,2.2,2.2,1004,72,0
2001,4,10,27,35.6,3.8,3.8,1006,75,0
2001,4,11,27,37.2,2.4,2.4,1005,71,0
2001,4,12,26,34.8,2.9,2.9,1005,78,0
2001,4,13,25.5,32,2.1,2.1,1007,64,0
2001,4,14,22,30.6,1.7,1.7,1011,66,1
2001,4,15,22,34,2.1,2.1,1013,71,2
2001,4,16,21,33,1.1,1.1,1008,75,0.5
2001,4,17,22,35.6,2.1,2.1,1007,76,2
2001,4,18,21,30.4,1.5,1.5,1007,78,6
2001,4,19,23,36,2,2,1005,63,0.5
2001,4,20,23,37,1.7,1.7,1003,50,0
2001,4,21,26,38,1.6,1.6,1002,47,0
2001,4,22,23.9,38,1.6,1.6,1003,48,0
2001,4,23,23,38.4,1.9,1.9,1004,51,0
2001,4,25,26,38,2.8,2.8,1003,65,0
2001,4,26,25,36.2,3.9,3.9,1002,68,0
2001,4,27,28,35.4,4.5,4.5,1002,68,0
2001,4,28,27.8,36,4,4,1000,70,0
2001,4,29,29,36.2,3.5,3.5,1000,71,0
2001,4,30,21,35,4.2,4.2,1004,70,4.5
2001,5,1,22,32,2.3,2.3,1005,73,3.5
2001,5,2,22,35.4,3,3,1002,67,12.5
2001,5,3,26,34,1.8,1.8,1000,72,8
2001,5,4,21,32.6,2.2,2.2,1003,67,0
2001,5,5,20,35,3.1,3.1,1003,64,15
2001,5,6,22,31.6,2.1,2.1,1003,67,19.5
2001,5,7,22,33.2,2.6,2.6,1002,76,28.5
2001,5,8,23,34.4,2.9,2.9,999,79,1.5
2001,5,9,22,33,2.3,2.3,998,77,0
2001,5,10,25.3,35.4,3.2,3.2,997,78,0
2001,5,11,22,32,3,3,1001,72,0
2001,5,12,25,32.6,2.7,2.7,1001,70,18.5
2001,5,13,24,32.8,1.6,1.6,1001,68,0
2001,5,14,26,35.2,2,2,1002,64,0
2001,5,15,25,35.4,1.6,1.6,1003,67,0
2001,5,16,25,36,1.7,1.7,1003,68,8
2001,5,17,25,36.4,2,2,1002,65,0.5
2001,5,18,27,35.4,1.5,1.5,1002,64,20
2001,5,19,26,37,1.4,1.4,1001,57,3.5
2001,5,20,26,37,2.1,2.1,1001,66,8
2001,5,21,24,36,2.1,2.1,1001,73,13.5
2001,5,22,24,36,2.1,2.1,1000,68,0
2001,5,23,25,36.6,2.5,2.5,999,69,0
2001,5,25,26,35,2.7,2.7,996,75,0
2001,5,26,28,34,2.3,2.3,998,70,0
2001,5,27,24,35,2.1,2.1,1001,79,3.5
2001,5,28,24,35.4,1.5,1.5,999,71,9.5
2001,5,29,26,36.4,1.1,1.1,998,71,28
2001,5,30,26.6,37,1.4,1.4,998,65,2.5
2001,5,31,24.6,37.4,1.8,1.8,998,68,5
2001,6,1,25,34,1.3,1.3,999,67,1.5
2001,6,2,27.8,32.6,2.1,2.1,1001,74,42
2001,6,3,26,33.4,2.6,2.6,1003,73,46
2001,6,4,25,30,1.6,1.6,1002,82,15
2001,6,5,25,31.6,2.2,2.2,999,84,15
