Year,Month,Day,Min Temp,Max Temp,Min Wind Speed,Max Wind Speed,Pressure,Humidity,Precipitation
2023,11,15,21.4,29.6,1.3,1.3,1013,69,0.3
2023,11,16,24.2,26.4,1.1,1.1,1012,75,18
2023,11,17,23,27,1.3,1.3,1011,79,7
2023,11,18,21.6,28.2,1.5,1.5,1011,77,0
2023,11,19,21,29.3,1.3,1.3,1011,75,0
2023,11,20,21.4,28.6,1,1,1011,72,0.3
2023,11,21,22.7,28.8,0.9,0.9,1011,67,0
2023,11,23,19.6,27.4,1.2,1.2,1012,69,0
2023,11,24,19.4,27.4,1,1,1013,73,0
2023,11,25,20,28.3,1.3,1.3,1015,69,0
2023,11,26,20,28.6,1,1,1015,68,0
2023,11,27,20,27.6,0.7,0.7,1014,72,3.3
2023,11,28,20.4,28.4,0.8,0.8,1012,66,0
2023,11,29,21.6,27.6,0.6,0.6,1013,77,0
2023,11,30,21.7,28.8,1.2,1.2,1014,76,0
2023,12,1,20.8,29.2,0.9,0.9,1014,64,0
2023,12,2,21.6,29.4,0.9,0.9,1014,66,0.3
2023,12,3,22,28.6,1.5,1.5,1012,70,3
2023,12,4,22,26.4,0.9,0.9,1012,74,8
2023,12,5,23.4,25.4,0.8,0.8,1012,69,3.5
2023,12,6,20.7,26,1.1,1.1,1013,72,13.3
2023,12,7,20,20.7,1.2,1.2,1012,94,23
2023,12,8,19.3,21.8,0.8,0.8,1012,93,0
2023,12,9,19,23.8,1.4,1.4,1012,84,0
2023,12,10,17.9,24.2,1.5,1.5,1013,77,0
2023,12,11,15.6,24,1.6,1.6,1014,69,0
2023,12,12,16.4,24,1.2,1.2,1012,71,0
2023,12,13,15.4,24.2,1.2,1.2,1014,67,0
2023,12,14,15.6,24.4,1.5,1.5,1016,69,0
2023,12,15,15.4,23.6,1.9,1.9,1016,72,0
2023,12,16,15,24.2,1.3,1.3,1015,70,0
2023,12,17,14.4,24,1.5,1.5,1015,67,0
2023,12,18,14.6,23.8,1.7,1.7,1016,69,0
2023,12,19,15.4,23.4,1.8,1.8,1017,66,0
2023,12,20,15.6,24.2,1,1,1016,70,0
2023,12,21,16.2,24,1,1,1014,68,0
2023,12,23,17.6,25.6,1.4,1.4,1016,76,0
2023,12,24,18.2,24.8,1.3,1.3,1017,81,0
2023,12,25,15.2,25.9,1.5,1.5,1016,78,0
2023,12,26,15.6,25.9,1.8,1.8,1017,78,0
2023,12,27,18.6,25.6,1.9,1.9,1017,76,0
2023,12,28,17.8,25.4,1.3,1.3,1016,76,0
2023,12,29,17.4,25.6,1.8,1.8,1014,76,0
2023,12,30,17.8,25.8,0.9,0.9,1014,72,0
2023,12,31,17.8,24.2,1,1,1014,74,0
2024,1,1,14.8,22.8,1.3,1.3,1015,80,0
2024,1,2,14.9,22,1.3,1.3,1015,74,0
2024,1,3,14.2,23,1.4,1.4,1015,73,0
2024,1,4,15.8,24.6,1.4,1.4,1015,76,0
2024,1,5,16.8,24.8,1.5,1.5,1015,71,0
2024,1,6,16.2,25.2,1.3,1.3,1016,70,0
2024,1,7,17.6,25,1.5,1.5,1016,74,0
2024,1,8,17.6,24.4,1.2,1.2,1017,79,0
2024,1,9,17.2,23.6,1.1,1.1,1016,76,0
2024,1,10,16.6,24.8,0.9,0.9,1014,70,0
2024,1,11,17,24,1.1,1.1,1016,72,0
2024,1,12,15,21.8,0.9,0.9,1016,72,0
2024,1,13,13.4,21.8,1.1,1.1,1015,72,0
2024,1,14,13.6,21.4,1.6,1.6,1015,74,0
2024,1,15,14.4,19.6,1,1,1014,80,0
2024,1,16,14.2,20.4,0.7,0.7,1012,81,0
2024,1,17,14.2,19.8,0.8,0.8,1013,82,0
2024,1,18,16.4,18.8,0.7,0.7,1014,85,13.3
2024,1,19,16.7,21.8,0.7,0.7,1015,84,0
2024,1,20,15,20,1.2,1.2,1016,83,0
2024,1,22,13.2,19,1.1,1.1,1015,79,0
2024,1,23,12.4,21.8,1.2,1.2,1015,74,0
2024,1,24,16.2,22.6,0.5,0.5,1016,73,4.5
2024,1,25,14.8,22,1,1,1019,79,0
2024,1,26,14.6,22.6,1.3,1.3,1019,69,0
2024,1,27,13.6,23.2,1.1,1.1,1018,65,5.3
2024,1,28,13.8,23.2,1.3,1.3,1018,66,0
2024,1,29,14,25.2,1.4,1.4,1016,65,0
2024,1,30,16.6,26.6,1.1,1.1,1015,74,0.5
2024,1,31,21.2,26.2,1,1,1014,78,0.5
2024,2,1,21.8,23.8,0.7,0.7,1015,87,4
2024,2,2,20.4,25.6,0.9,0.9,1014,85,0.5
2024,2,3,19.8,24.8,0.6,0.6,1015,75,0
2024,2,4,19.4,25.8,1.1,1.1,1016,70,0
2024,2,5,19.2,27.4,0.9,0.9,1016,73,0
2024,2,6,21.8,27.6,1,1,1016,81,0
2024,2,7,19.6,24.6,1.3,1.3,1016,71,0
2024,2,8,17.6,24.4,0.9,0.9,1016,56,0
2024,2,9,16.4,23.6,1.1,1.1,1017,53,0
2024,2,10,15.2,24.6,1.1,1.1,1018,61,0
2024,2,11,15.8,26.6,1,1,1018,61,0
2024,2,12,17.6,27.4,1,1,1018,66,2
2024,2,13,19.4,28.2,0.8,0.8,1017,66,2
2024,2,14,19,28,1.1,1.1,1016,70,2
2024,2,15,20,28.6,0.7,0.7,1015,74,0
2024,2,16,20.6,27.6,1.2,1.2,1014,77,0
2024,2,17,19,27.6,1.7,1.7,1014,71,0
2024,2,18,20.2,28.8,1,1,1013,72,0
2024,2,19,22.8,29.4,0.7,0.7,1013,75,0.5
2024,2,21,24.6,31.6,0.7,0.7,1009,68,0
2024,2,22,23.6,27.8,0.4,0.4,1010,79,4.8
2024,2,23,21.2,28,0.9,0.9,1010,68,0.5
2024,2,24,21,28.2,0.7,0.7,1010,63,0
2024,2,25,21,25.8,1.1,1.1,1015,63,0
2024,2,26,19.2,27.8,1,1,1016,59,0
2024,2,27,19.6,28.8,0.9,0.9,1014,56,2
2024,2,28,22,29.4,1.3,1.3,1011,62,2.8
2024,2,29,21.4,30,1.7,1.7,1011,59,0
2024,3,1,21.4,30.6,1.5,1.5,1012,58,0
2024,3,2,20.8,30.6,1.1,1.1,1012,66,0
2024,3,3,24.2,30.6,0.9,0.9,1012,68,0
2024,3,4,23.6,30.4,0.8,0.8,1012,63,1
2024,3,5,24.2,30.4,0.9,0.9,1012,67,0
2024,3,6,22,29.4,1,1,1012,59,0
2024,3,7,22,26.4,0.9,0.9,1012,58,1
2024,3,8,20,30.2,0.8,0.8,1012,53,0
2024,3,9,20,30,1.3,1.3,1013,52,0
2024,3,10,19.8,30.2,1.2,1.2,1014,52,0
2024,3,11,19.2,31.4,0.9,0.9,1013,55,0
2024,3,12,25.2,32,0.8,0.8,1011,72,0
2024,3,13,26.4,32.4,0.8,0.8,1016,73,15.3
2024,3,14,26.8,32.8,0.8,0.8,1018,77,4.8
2024,3,15,24.4,33.6,0.7,0.7,1018,75,1.3
2024,3,16,23.8,31.4,1.2,1.2,1014,78,25.3
2024,3,17,23.6,30,0.9,0.9,1013,75,4
2024,3,18,25,29.4,0.7,0.7,1011,81,19.3
2024,3,19,24.8,30.2,1,1,1012,67,24.5
2024,3,20,19.2,24.3,1,1,1014,94,130.8
2024,3,22,20.6,27.8,1.1,1.1,1009,75,1
2024,3,23,22.2,31.8,1.1,1.1,1008,72,0.5
2024,3,24,26,33,1,1,1010,75,0
2024,3,25,23,33.6,1.2,1.2,1010,74,74.8
2024,3,26,23.4,32.2,1,1,1011,69,3.3
2024,3,27,26,33.6,1.2,1.2,1012,75,4.8
2024,3,28,26,35,2.1,2.1,1010,76,0
2024,3,29,27,35,2.9,2.9,1008,78,1
2024,3,30,28,36,3.3,3.3,1009,78,2.5
2024,3,31,25,36,4.3,4.3,1009,74,8.3
2024,4,1,28,38,2.8,2.8,1006,59,0
2024,4,2,28.6,37,1.6,1.6,1005,59,0
2024,4,3,29,36.6,0.8,0.8,1007,68,0
2024,4,4,28.4,35.2,1.2,1.2,1006,76,2
2024,4,5,28.8,36.4,0.9,0.9,1005,77,1
2024,4,6,29.2,37,1,1,1005,73,0
2024,4,7,27.9,29.6,0.9,0.9,1005,74,28.8
2024,4,8,25.8,33.2,0.7,0.7,1008,64,5.8
2024,4,9,24.8,34.8,1,1,1009,56,0.3
2024,4,10,26.7,34.2,1.4,1.4,1009,63,0
2024,4,11,26.4,32,0.9,0.9,1010,62,30.5
2024,4,12,25.4,34.6,0.9,0.9,1010,58,0.5
2024,4,13,27.2,36.4,0.8,0.8,1010,53,0
2024,4,14,27.4,37.6,0.8,0.8,1010,52,0.5
2024,4,15,29,38.4,1.1,1.1,1008,61,0
2024,4,16,28,40,2.7,2.7,1006,56,0
2024,4,17,29,40,2.7,2.7,1004,60,0.5
2024,4,18,29,40,2.5,2.5,1004,47,0
2024,4,19,29,40,1.3,1.3,1002,51,0
2024,4,21,29.8,40,1.5,1.5,1003,62,0
2024,4,22,30.4,38.4,0.6,0.6,1005,54,0
2024,4,23,28.8,38.2,1.4,1.4,1004,46,0.3
2024,4,24,30,39.8,1.4,1.4,1003,52,0
2024,4,25,29.4,41,0.6,0.6,1004,50,0
2024,4,26,30.2,38.8,1.1,1.1,1004,71,2
2024,4,27,30,40.6,0.8,0.8,1004,65,0
2024,4,28,30,41,1.3,1.3,1004,62,3
2024,4,29,30.2,41.4,1.2,1.2,1005,53,0
2024,4,30,30.4,42.6,1.6,1.6,997,56,0
2024,5,1,30.6,41,3,3,997,44,0
2024,5,2,30.4,38.8,1,1,997,67,0
2024,5,3,30.2,39,1.1,1.1,1004,59,0
2024,5,4,29.8,37,1.4,1.4,1004,72,0.3
2024,5,5,30,36,2.3,2.3,1002,73,0
2024,5,6,22.4,35.2,2.6,2.6,1004,79,190
2024,5,7,22.4,32,1.1,1.1,1009,81,44.8
2024,5,8,23.2,29.4,1,1,1009,83,43.8
2024,5,9,22.6,31.2,1.1,1.1,1009,89,45.3
2024,5,10,22.2,29.8,0.7,0.7,1008,84,18.5
2024,5,11,24.4,32.8,1.5,1.5,1009,84,37.3
2024,5,12,24.2,32.6,1,1,1009,76,36.3
2024,5,13,27.2,33.8,1.1,1.1,1008,71,1
2024,5,14,28.4,34.8,0.9,0.9,1008,72,1
2024,5,15,28.6,36,1.1,1.1,1009,70,0
2024,5,16,30,35.4,1.1,1.1,1008,69,0
2024,5,17,30,37.8,1.7,1.7,1006,70,0
2024,5,18,29.4,37.2,1.4,1.4,1004,69,1
2024,5,19,30.3,36.4,1.1,1.1,1002,69,8
2024,5,21,26.8,33.4,1.2,1.2,1004,77,3
2024,5,22,26.2,34.8,1.2,1.2,1004,86,2.3
2024,5,23,26.9,34.2,0.8,0.8,1002,79,1.5
2024,5,24,28.4,36.2,1.1,1.1,1001,71,0
2024,5,25,30,36.6,1.1,1.1,998,69,81.5
2024,5,26,25.8,30.6,3.3,3.3,993,87,95.8
2024,5,27,25.6,26.4,4.2,4.2,986,96,142
2024,5,28,25.8,32.4,1.5,1.5,996,91,5.3
2024,5,29,29.6,32.6,2.8,2.8,997,84,0
2024,5,30,29.7,33.8,2.6,2.6,1001,80,20
2024,5,31,24.6,29.2,0.9,0.9,1004,95,246.5
2024,6,1,27.1,33,1.3,1.3,1003,86,0.8
2024,6,2,29.4,34.2,1.6,1.6,1004,79,4.3
2024,6,3,28.2,33.2,1.7,1.7,1002,74,0.8
2024,6,4,27.8,35,1.9,1.9,1001,74,3.5
2024,6,5,27.8,35.8,0.9,0.9,1001,73,1.8
2024,6,6,29,36.8,1,1,1001,74,26.3
2024,6,7,29,36.4,1,1,1002,73,1.8
2024,6,8,29.2,35.2,1.6,1.6,1001,74,0
2024,6,9,30.2,37.6,1.6,1.6,1001,76,0
2024,6,10,30.8,36.8,1.6,1.6,1001,74,0
2024,6,11,30.4,36.4,1.6,1.6,1000,75,0.3
2024,6,12,28.6,35.4,1.7,1.7,1001,76,1
2024,6,13,28.7,34.8,2.1,2.1,1000,76,0.5
2024,6,14,30.6,37,1.4,1.4,999,73,2.5
2024,6,15,30.2,36.5,1.5,1.5,999,73,0
2024,6,16,30,36.2,1.6,1.6,1001,72,2.5
2024,6,17,30.8,35.4,1.6,1.6,1001,77,1.3
2024,6,18,30,34.2,2.1,2.1,999,81,3.8
2024,6,20,26.6,34.4,1.2,1.2,999,84,58
2024,6,21,27.2,31.2,0.9,0.9,1000,88,14.5
2024,6,22,28.8,32.8,1.1,1.1,1000,81,12.8
2024,6,23,28.6,31.4,0.8,0.8,1000,87,8
2024,6,24,28.6,33.8,0.9,0.9,1000,80,1
2024,6,25,29.6,35,1.2,1.2,998,74,0
2024,6,26,30,34.8,0.8,0.8,1000,72,2
2024,6,27,29,33.2,0.9,0.9,1001,81,13.3
2024,6,28,28.1,30.4,1.1,1.1,1001,90,13.5
2024,6,29,27.6,30.2,0.6,0.6,1001,94,15.8
2024,6,30,28,30,1.4,1.4,999,92,17.5
2024,7,1,28.4,30,0.8,0.8,999,89,21.5
2024,7,2,26.3,28.8,0.7,0.7,998,95,40.3
2024,7,3,25.6,28.4,0.6,0.6,999,96,25.3
2024,7,4,27.2,29.2,1.4,1.4,1001,93,5
2024,7,5,27.8,31.6,1.5,1.5,1000,85,13
2024,7,6,28.4,33,1.1,1.1,1000,85,14.5
2024,7,7,28.2,30.6,0.6,0.6,1002,88,12.8
2024,7,8,28,31.4,0.9,0.9,1002,84,1.5
2024,7,9,28.4,33.4,1.5,1.5,1003,78,5
2024,7,10,29.2,34.2,1.3,1.3,1004,76,0
2024,7,11,30,34.2,2,2,1001,78,8.3
2024,7,12,24.4,30.7,0.9,0.9,999,93,73
2024,7,13,27.4,31.6,0.9,0.9,997,87,14
2024,7,14,28,32.6,1,1,997,86,5.8
2024,7,15,28.3,31.2,1.1,1.1,999,85,3.5
2024,7,16,27.4,31.4,0.8,0.8,1000,87,2.5
2024,7,17,28.2,32.8,0.8,0.8,1000,86,3.5
2024,7,18,28.2,33,1.3,1.3,998,81,1.8
2024,7,20,28.2,32.4,1.2,1.2,996,82,4
2024,7,21,28.2,30.4,1.8,1.8,996,88,6.3
2024,7,22,27.2,29.4,1.2,1.2,998,94,7.5
2024,7,23,27.4,31.2,1,1,996,89,2
2024,7,24,28,31.2,0.7,0.7,995,87,7
2024,7,25,28.8,30.8,0.8,0.8,995,88,15.3
2024,7,26,28.6,31.8,1,1,993,84,9.3
2024,7,27,28.6,31.8,0.8,0.8,996,86,22.5
2024,7,28,28.4,32.6,0.6,0.6,997,85,13
2024,7,29,28.6,32.6,0.6,0.6,997,84,15.3
2024,7,30,28.6,31.4,0.9,0.9,999,88,13.8
2024,7,31,27.6,30,0.9,0.9,999,90,28
2024,8,1,27,28.2,1.3,1.3,997,94,88.5
2024,8,2,26.6,30,1.2,1.2,998,92,53.8
2024,8,3,26.4,28.8,0.8,0.8,1002,95,45.3
2024,8,4,27.2,31.2,0.7,0.7,1004,91,13
2024,8,5,27.6,30.2,1.7,1.7,1003,91,18.5
2024,8,6,27.8,31.6,1.4,1.4,1001,91,14
2024,8,7,27.8,30,0.9,0.9,1001,87,7.3
2024,8,8,27.8,30.4,1.6,1.6,1003,85,8.5
2024,8,9,27.9,31.6,1,1,1004,83,11.5
2024,8,10,28.8,31,1.5,1.5,1003,87,24.3
2024,8,11,27.8,30.6,1.2,1.2,1003,89,32.5
2024,8,12,29,34,3.6,3.6,1003,81,8
2024,8,13,28.4,31.8,1.7,1.7,1003,88,21.5
2024,8,14,28.2,32.4,1.1,1.1,1003,86,23.3
2024,8,15,28.8,31.4,0.5,0.5,1002,85,22
2024,8,16,28.8,29.6,1.2,1.2,1001,88,9.8
2024,8,17,28.2,33.6,1,1,1002,84,9
2024,8,19,26.8,29.4,2.5,2.5,1001,92,10.8
2024,8,20,27.4,29.6,0.8,0.8,1003,92,28.5
2024,8,21,27,32,1.4,1.4,1004,91,60.5
2024,8,22,27.2,30.8,1.2,1.2,1003,90,43.5
2024,8,23,26.4,28.2,1,1,1003,95,40.3
2024,8,24,26,29.4,1,1,1004,93,30.8
2024,8,25,26.3,28.6,2.1,2.1,1002,94,23.8
2024,8,26,25.8,28.6,1.3,1.3,1001,94,31.5
2024,8,27,25.8,28.6,0.6,0.6,1004,94,68
2024,8,28,26.6,31.8,0.9,0.9,1004,84,3.8
2024,8,29,27.4,32.8,0.9,0.9,1003,82,3.3
2024,8,30,27.4,33.6,0.8,0.8,1003,81,6.3
2024,8,31,28.2,32.2,1.1,1.1,1003,80,0.5
2024,9,1,28,32.2,1.2,1.2,1005,79,8.3
2024,9,2,28.6,33.8,1.3,1.3,1005,77,4.8
2024,9,3,28.6,33.6,0.6,0.6,1006,78,8
2024,9,4,28.8,33,0.7,0.7,1003,81,6.5
2024,9,5,28,33.6,0.7,0.7,1002,75,1.3
2024,9,6,29,33.8,0.6,0.6,1002,74,4
2024,9,7,29,34.2,1.1,1.1,1001,75,7.3
2024,9,8,29.2,33.6,1,1,1001,78,10.5
2024,9,9,28.2,32.2,0.9,0.9,1000,84,13.3
2024,9,10,28.4,32.4,1.2,1.2,1000,81,1.8
2024,9,11,28.6,32.6,1.1,1.1,1000,85,9.5
2024,9,12,29.4,31.2,1.5,1.5,1000,88,25
2024,9,13,26,33,2.9,2.9,999,88,75.4
2024,9,14,26,27,4.7,4.7,992,94,99.3
2024,9,15,26,27,5.5,5.5,992,94,134.5
2024,9,16,26,29,4.9,4.9,999,91,92
2024,9,18,26,34,1.4,1.4,1004,74,0
2024,9,19,28,35,2.1,2.1,1003,76,19.7
2024,9,20,30,36,2.5,2.5,1003,73,0
