Year,Month,Day,Min Temp,Max Temp,Min Wind Speed,Max Wind Speed,Pressure,Humidity,Precipitation
2015,5,7,28,36,2.8,2.8,1004,70,0
2015,5,9,29,35.3,2.8,2.8,1003,76,0
2015,5,10,29,37.2,3.8,3.8,1003,76,0
2015,5,11,28,35.8,3.2,3.2,1004,77,0.5
2015,5,12,28.8,35,3.1,3.1,1005,77,0.5
2015,5,13,27,37,3.8,3.8,1005,68,0
2015,5,14,27,38.2,3.3,3.3,1005,66,0
2015,5,15,27.4,37,3.9,3.9,1005,71,1.5
2015,5,16,25,36,3,3,1004,72,7
2015,5,17,24.4,34.4,1.9,1.9,1003,77,3.5
2015,5,18,25,36,2,2,1002,77,0.5
2015,5,19,26.8,35,2,2,1001,72,0
2015,5,20,28,34.8,2.2,2.2,1001,79,1.5
2015,5,21,29,37.2,2.4,2.4,1000,75,0.5
2015,5,22,29.6,38.6,4.7,4.7,999,72,0
2015,5,23,30,37.2,4.9,4.9,998,73,0
2015,5,24,30.8,37.4,4.3,4.3,999,75,0
2015,5,25,27,37,4.6,4.6,999,77,0
2015,5,26,29,38,3.8,3.8,1001,74,0
2015,5,27,29,36,4,4,1002,73,0
2015,5,28,29.8,37,4.2,4.2,1001,71,0
2015,5,29,29,37,4.3,4.3,1002,73,0
2015,5,30,29.4,37,4,4,1003,70,0.5
2015,5,31,29,37,5.6,5.6,1001,66,0
2015,6,1,30,37,5.6,5.6,1001,65,0
2015,6,2,30,37,4.1,4.1,1003,68,0
2015,6,3,29,37.6,3.4,3.4,1004,66,0.5
2015,6,4,29,37,2.7,2.7,1004,65,1.5
2015,6,5,29,38,3.1,3.1,1003,67,0.5
2015,6,6,29.6,38,3.7,3.7,1001,69,0
2015,6,8,29,37,5.4,5.4,1001,66,0
2015,6,9,27.4,37.4,5.2,5.2,1000,67,0
2015,6,10,28,37.6,4.9,4.9,999,73,0
2015,6,11,23,37,4.3,4.3,1000,79,12
2015,6,12,25.2,34.6,4.1,4.1,1001,79,9.5
2015,6,13,25,31.4,2.5,2.5,1001,88,11.5
2015,6,14,26,35,1.5,1.5,1000,83,7.5
2015,6,15,26,33,2.1,2.1,999,84,8
2015,6,16,27.6,33,2.1,2.1,1000,84,9
2015,6,17,27.6,33,1.7,1.7,999,84,14.5
2015,6,18,27.8,35,2,2,999,78,0.5
2015,6,19,27.6,33,2.4,2.4,998,83,10.5
2015,6,20,27,33,2.8,2.8,997,86,5.5
2015,6,21,27,31,3.1,3.1,996,89,9.5
2015,6,22,27,29,2.1,2.1,994,89,2.5
2015,6,23,27.2,31,2.8,2.8,993,83,1
2015,6,24,26.8,30,2.4,2.4,995,87,17.5
2015,6,25,27,30,1.8,1.8,995,91,24.5
2015,6,26,26.8,31,2.2,2.2,993,88,17.5
2015,6,27,24.8,28.6,2.6,2.6,995,91,21.5
2015,6,28,25.4,30,2.5,2.5,1002,93,21.5
2015,6,29,25.4,34,2.7,2.7,1004,84,5.5
2015,6,30,27.6,33,2.7,2.7,1003,85,18
2015,7,1,27,30,2,2,1002,88,12
2015,7,2,25,34,2.4,2.4,1002,84,19
2015,7,3,25,33.8,2.1,2.1,1000,87,4
2015,7,4,26,36.4,2.4,2.4,998,76,8.5
2015,7,5,26,32,1.5,1.5,997,89,6
2015,7,6,26,35,1.6,1.6,997,82,0.5
2015,7,8,26,31,1.4,1.4,997,91,26.5
2015,7,9,25.8,29,3.2,3.2,996,95,27.5
2015,7,10,25.8,31,3.2,3.2,997,95,40.5
2015,7,11,27.2,33.1,3.8,3.8,1000,85,8.5
2015,7,12,27,34,2.3,2.3,1001,80,0
2015,7,13,27.6,34,2.2,2.2,999,87,11
2015,7,14,27,36,1.8,1.8,997,88,23
2015,7,15,26,34.6,2.5,2.5,995,89,26.5
2015,7,16,26,32,1.9,1.9,996,90,42.5
2015,7,17,26,32,1.7,1.7,996,89,36.5
2015,7,18,26,31.4,2.3,2.3,997,85,54
2015,7,19,26,33,2.8,2.8,996,87,20.5
2015,7,20,25,29.2,1.8,1.8,997,92,24.5
2015,7,21,26,34.6,2.3,2.3,999,87,10.5
2015,7,22,27,30,2.5,2.5,1001,92,15
2015,7,23,27,32,3.1,3.1,1002,90,12.5
2015,7,24,26,33,2.3,2.3,1002,88,24.5
2015,7,25,26,28.2,1.6,1.6,999,94,40
2015,7,26,25,31,4.5,4.5,996,86,22
2015,7,27,24.8,32,4.9,4.9,996,89,21.5
2015,7,28,26,30,3.8,3.8,997,89,18.5
2015,7,29,26.4,28,3.6,3.6,996,92,76
2015,7,30,26.8,34,3.7,3.7,994,88,101
2015,7,31,25.2,30,4,4,995,91,31.5
2015,8,1,25,27,4.2,4.2,996,96,25.5
2015,8,2,25.8,29,3.2,3.2,1000,92,29
2015,8,3,26,32.6,3,3,1002,87,5
2015,8,4,27.4,34.6,3.3,3.3,1001,79,1.5
2015,8,5,27,33.6,2.3,2.3,1000,85,5
2015,8,7,27.4,34.2,2.1,2.1,1000,76,1.5
2015,8,8,27,34,1.9,1.9,1001,75,0
2015,8,9,28,35.2,2.6,2.6,999,74,0
2015,8,10,28,35,2.4,2.4,1000,76,5.5
2015,8,11,28,34,3.3,3.3,1002,76,4
2015,8,12,28,32.4,3.3,3.3,1002,83,5.5
2015,8,13,28,34,2.9,2.9,1002,81,2.5
2015,8,14,27.4,35,3.8,3.8,1002,80,6.5
2015,8,15,28,31,2.9,2.9,1003,88,5
2015,8,16,27,30,3.7,3.7,1003,89,9.5
2015,8,17,28,33.4,4.6,4.6,1003,84,13.5
2015,8,18,28,32,4.1,4.1,1003,86,0
2015,8,19,27.4,34,4.2,4.2,1003,84,16
2015,8,20,27.8,34,3.2,3.2,1002,81,1
2015,8,21,26,33,2.5,2.5,1001,85,9
2015,8,22,27,34.6,2.1,2.1,1000,75,1
2015,8,23,27,34,2,2,1000,86,13.5
2015,8,24,27,35,1.6,1.6,1000,82,8.5
2015,8,25,27.8,34,1.7,1.7,999,83,19
2015,8,26,28,34.4,2.5,2.5,1000,81,10
2015,8,27,27.8,32.2,3.5,3.5,1000,87,2.5
2015,8,28,27,32.2,3.3,3.3,1000,88,9.5
2015,8,29,27,31,3.3,3.3,1001,89,8.5
2015,8,30,28,33,3.9,3.9,1001,84,18
2015,8,31,26,33.2,2.9,2.9,1001,89,24
2015,9,1,26.4,30,1.8,1.8,1000,91,23.5
2015,9,2,25,35,2.2,2.2,1001,82,3.5
2015,9,3,24.6,34,2.6,2.6,1004,83,1.5
2015,9,4,28,34.2,2,2,1006,80,1
2015,9,6,27.6,36,1.9,1.9,1005,71,0
2015,9,7,28,36.6,2,2,1004,67,0
2015,9,8,28,36,2.1,2.1,1004,65,0
2015,9,9,28.8,37,2.1,2.1,1003,63,0
2015,9,10,27.8,35,1.9,1.9,1005,77,2.5
2015,9,11,27.4,33,2.7,2.7,1005,81,3.5
2015,9,12,27,34.4,2.3,2.3,1005,79,3.5
2015,9,13,27,34,1.7,1.7,1005,80,11.5
2015,9,14,28,33,3.1,3.1,1003,79,3.5
2015,9,15,27.4,32,3.7,3.7,1002,86,11
2015,9,16,27.6,30.2,2.7,2.7,1001,90,11
2015,9,17,27,34.6,2.1,2.1,1003,80,2
2015,9,18,27,35.2,2,2,1003,81,6
2015,9,19,27.8,33,2.3,2.3,1002,83,20
2015,9,20,27,29.2,2.9,2.9,1001,91,9
2015,9,21,27,32,3.5,3.5,1001,89,7.5
2015,9,22,26,34,3.7,3.7,1002,84,13.5
2015,9,23,24,33,2.6,2.6,1004,90,25.5
2015,9,24,25.8,31,2.2,2.2,1003,90,8
2015,9,25,27,36,2.2,2.2,1003,72,0
2015,9,26,28,34,1.5,1.5,1004,80,1.5
2015,9,27,25.4,34,1.6,1.6,1005,73,0
2015,9,28,25.6,34,1.2,1.2,1006,70,0
2015,9,29,26.4,34.4,1.6,1.6,1007,72,0
2015,9,30,26.6,35,1.6,1.6,1008,71,0
2015,10,1,27.6,35.4,1.8,1.8,1009,78,0
2015,10,2,27,35,2.2,2.2,1009,81,2.5
2015,10,3,27,35,1.7,1.7,1007,76,0.5
2015,10,4,26.8,35,1.7,1.7,1007,71,0
2015,10,6,27.4,34.2,1.8,1.8,1006,75,5
2015,10,7,27,33.4,2.3,2.3,1006,81,4
2015,10,8,26,31,2.1,2.1,1004,85,3.5
2015,10,9,25.6,35,2.2,2.2,1003,73,0.5
2015,10,10,28,35,1.7,1.7,1005,68,0
2015,10,11,26,34,1.8,1.8,1007,76,0
2015,10,12,25,33.6,1.7,1.7,1009,76,0
2015,10,13,25,32,1.9,1.9,1009,82,1
2015,10,14,24,31.2,1.9,1.9,1010,78,7.5
2015,10,15,24.8,32,1.8,1.8,1011,79,0.5
2015,10,16,24.8,32,1.2,1.2,1012,82,1
2015,10,17,24,32,1.2,1.2,1011,77,0
2015,10,18,24.4,33,1.3,1.3,1011,75,0
2015,10,19,24.2,33,1.5,1.5,1010,75,0
2015,10,20,25.2,32.6,1.6,1.6,1008,78,0
2015,10,21,25,34,1.4,1.4,1008,73,0
2015,10,22,25,34,1.8,1.8,1009,73,0
2015,10,23,25,34,1.8,1.8,1009,71,0
2015,10,24,23.4,33,1.7,1.7,1010,59,0
2015,10,25,21.2,33,1.9,1.9,1012,61,0
2015,10,26,20.6,32,2,2,1012,64,0
2015,10,27,21,32,2.1,2.1,1011,65,0
2015,10,28,21.2,32,1.5,1.5,1012,69,0
2015,10,29,22.2,31,1.5,1.5,1012,70,0
2015,10,30,23.6,28.2,2,2,1013,80,0.5
2015,10,31,22.6,30,2.6,2.6,1012,77,6.5
2015,11,1,23,30,2.6,2.6,1012,81,0
2015,11,2,22.6,30,2,2,1012,79,0
2015,11,3,22.2,31,1.8,1.8,1012,73,0
2015,11,5,24.6,32.4,1.6,1.6,1011,72,0
2015,11,6,23,32,1.9,1.9,1010,67,0
2015,11,7,21.8,33,1.8,1.8,1012,66,0
2015,11,8,22,32,1.9,1.9,1013,64,0
2015,11,9,20.6,30,2.2,2.2,1012,68,0
2015,11,10,20,31,1.9,1.9,1010,67,0
2015,11,11,20.8,30.4,1.8,1.8,1011,65,0
2015,11,12,20,32,1.9,1.9,1012,69,0
2015,11,13,20,32,1.8,1.8,1011,69,0
2015,11,14,20,32,1.4,1.4,1010,63,0
2015,11,15,20.4,32.4,1.3,1.3,1010,69,0
2015,11,16,22,32,1.7,1.7,1010,69,0
2015,11,17,22,28.4,1.4,1.4,1010,86,0
2015,11,18,21.4,30.9,1.6,1.6,1013,73,0
2015,11,19,20,30,1.8,1.8,1014,76,0
2015,11,20,20,30,2.4,2.4,1012,74,0
2015,11,21,20,30,2.2,2.2,1012,69,0
2015,11,22,19,30.2,2,2,1012,68,0
2015,11,23,18,30,2.2,2.2,1012,65,0
2015,11,24,18,30,1.6,1.6,1012,69,0
2015,11,25,19.6,29,1.9,1.9,1011,68,0
2015,11,26,19,29,1.9,1.9,1011,68,0
2015,11,27,19,30,1.4,1.4,1010,71,0
2015,11,28,19.4,30,1.1,1.1,1014,76,0
2015,11,29,19,29.4,1.4,1.4,1015,76,0
2015,11,30,19.6,29.4,1.3,1.3,1014,73,0
2015,12,1,23,32,1.4,1.4,1012,74,0
2015,12,2,22,30,1.1,1.1,1012,79,1.5
2015,12,3,22.3,29.2,2,2,1012,71,6.5
2015,12,5,19,28.8,1.5,1.5,1013,80,0
2015,12,6,19,29,1.6,1.6,1013,78,0
2015,12,7,20.4,28,1.6,1.6,1013,80,0
2015,12,8,18,28,2,2,1013,76,0
2015,12,9,18.8,28,1.8,1.8,1014,75,0
2015,12,10,18,29,1.5,1.5,1012,73,0
2015,12,11,19.6,28,1.7,1.7,1010,78,0
2015,12,12,20,30,2.6,2.6,1009,79,0
2015,12,13,22,28,1.9,1.9,1011,79,1.5
2015,12,14,19,25.2,2.1,2.1,1012,73,0
2015,12,15,17.4,24.4,2.2,2.2,1012,70,0
2015,12,16,14.4,24,2.4,2.4,1014,68,0
2015,12,17,12.2,23,1.5,1.5,1014,73,0
2015,12,18,16.4,20.4,1.3,1.3,1013,90,10.5
2015,12,19,13.2,24,1.9,1.9,1017,76,0
2015,12,20,11.4,24,1.7,1.7,1016,74,0
2015,12,21,12.6,24,1.9,1.9,1015,72,0
2015,12,22,16,23,1.6,1.6,1017,71,0
2015,12,23,15.4,25.4,1.4,1.4,1016,69,0
2015,12,24,18,24,1.4,1.4,1015,66,0
2015,12,25,15,23.2,2.4,2.4,1017,63,0
2015,12,26,13,24,2.4,2.4,1017,66,0
2015,12,27,12,25,2,2,1016,58,0
2015,12,28,12.6,24.8,2,2,1017,65,0
2015,12,29,13,26,1.5,1.5,1015,70,0
2015,12,30,13.6,25.2,1.4,1.4,1015,67,0
2015,12,31,14.6,26,1.7,1.7,1017,76,0
2016,1,1,14.1,25.8,1.3,1.3,1018,77,0
2016,1,2,16,25.8,1.2,1.2,1017,78,0
2016,1,4,16.4,25.6,1.3,1.3,1016,72,0
2016,1,5,15.2,25,1.2,1.2,1015,74,0
2016,1,6,15.8,25,1,1,1015,74,0
2016,1,7,15.8,25.2,0.9,0.9,1016,80,0
2016,1,8,17.4,27.4,1.2,1.2,1014,80,0
2016,1,9,18.6,28.2,0.8,0.8,1012,70,0
2016,1,10,17.4,25.8,0.8,0.8,1015,60,0
2016,1,11,15.6,25.2,0.9,0.9,1015,62,0
2016,1,12,15.2,25,1.1,1.1,1014,67,0
2016,1,13,15,25,1.5,1.5,1013,71,0
2016,1,14,15.4,25.8,1,1,1013,70,0
2016,1,15,15.6,26.8,1,1,1011,69,0
2016,1,16,19,27.4,0.8,0.8,1011,66,0
2016,1,17,17.4,26.2,0.9,0.9,1012,66,0
2016,1,18,18.4,26.2,0.6,0.6,1012,65,0
2016,1,19,17.6,26.4,0.9,0.9,1011,65,0
2016,1,20,18.9,22.4,1.2,1.2,1012,80,11.5
2016,1,21,16.3,23,1.5,1.5,1015,74,0.5
2016,1,22,14.6,21.6,1.5,1.5,1016,73,0
2016,1,23,13.8,21.6,1.3,1.3,1017,71,0
2016,1,24,12.4,21.8,1.4,1.4,1017,64,0
2016,1,25,12,23.2,1,1,1014,67,0
2016,1,26,13,24,0.9,0.9,1014,64,0
2016,1,27,16,25,1,1,1012,67,0.5
2016,1,28,18.8,26.8,1.1,1.1,1012,76,3
2016,1,29,18.2,26.4,1.3,1.3,1014,65,0
2016,1,30,16.4,27.4,0.7,0.7,1013,65,0
2016,1,31,19.8,28.4,0.5,0.5,1012,77,0
2016,2,1,18.6,29.4,0.8,0.8,1013,63,0
2016,2,3,21.5,27.6,1.2,1.2,1012,72,0
2016,2,4,18.8,26.4,0.9,0.9,1014,56,0
2016,2,5,17,26.8,1.3,1.3,1013,56,0
2016,2,6,17.2,27.4,1.2,1.2,1012,65,0
2016,2,7,17.6,26.4,1,1,1013,70,0
2016,2,8,19.4,28,1.2,1.2,1012,72,0
2016,2,9,20.6,26.2,1,1,1011,80,0.5
2016,2,10,19.4,27.8,0.8,0.8,1011,77,0
2016,2,11,22,27.4,1.5,1.5,1010,82,0
2016,2,12,21.9,29.4,1.2,1.2,1009,72,0.5
2016,2,13,21,30.2,1.1,1.1,1011,64,0
2016,2,14,24,29.2,0.7,0.7,1012,78,0
2016,2,15,23,29.4,0.7,0.7,1013,80,0
2016,2,16,24,30.8,0.7,0.7,1014,76,0.5
2016,2,17,23.4,32.2,0.9,0.9,1014,69,0
2016,2,18,23,33.4,1.2,1.2,1012,68,0
2016,2,19,24.4,34,1.2,1.2,1011,62,0
2016,2,20,24.8,35,1.2,1.2,1010,59,0
2016,2,21,25.6,35.2,1.2,1.2,1008,59,0
2016,2,22,25,32,1.6,1.6,1011,54,0
2016,2,23,24.8,30.4,1,1,1011,63,1
2016,2,24,21.2,26.8,1.1,1.1,1011,85,49
2016,2,25,21,27,1.6,1.6,1013,85,44
2016,2,26,22,27.6,1,1,1015,82,8.5
2016,2,27,21.2,29.8,0.8,0.8,1015,73,4.5
2016,2,28,22.8,30.2,1,1,1016,75,0
2016,2,29,23.2,30,0.7,0.7,1015,76,1
2016,3,1,23,30.8,0.8,0.8,1013,72,0.5
2016,3,2,24,31.4,1.1,1.1,1013,70,0.5
2016,3,4,24.4,33.6,1.1,1.1,1010,66,0
2016,3,5,25,33.8,0.9,0.9,1009,65,0
2016,3,6,25.2,32.4,0.6,0.6,1010,65,1
2016,3,7,24.4,32.2,0.8,0.8,1009,60,0
2016,3,8,24.2,33.2,0.7,0.7,1009,58,0
2016,3,9,24.8,34.4,1.1,1.1,1008,64,0
2016,3,10,26,33,1.2,1.2,1009,68,0
2016,3,11,26.4,34,2.1,2.1,1010,68,0
2016,3,12,26.6,34.6,0.8,0.8,1008,67,0
2016,3,13,24.8,32.2,1.3,1.3,1011,61,0
2016,3,14,23.6,30.8,1,1,1012,59,0
2016,3,15,24,32.8,1,1,1010,57,0
2016,3,16,24.8,33.2,1.1,1.1,1009,60,0.5
2016,3,17,24.2,33.4,0.9,0.9,1010,51,0
2016,3,18,24.4,32.8,1.6,1.6,1008,71,0
2016,3,19,26.4,32.6,1.6,1.6,1007,84,13.5
2016,3,20,24.9,33.2,0.6,0.6,1006,76,0.5
2016,3,21,27.6,36.2,1.4,1.4,1005,67,0
2016,3,22,26.6,34.6,1.3,1.3,1005,55,0
2016,3,23,24.4,34.1,1.3,1.3,1008,63,0
2016,3,24,24.6,34,0.9,0.9,1011,62,0
2016,3,25,27,32.8,1.3,1.3,1011,70,0
2016,3,26,26.4,33.4,1.7,1.7,1009,72,0
2016,3,27,26.4,32.4,2.2,2.2,1009,75,0.5
2016,3,28,27,34,1.7,1.7,1009,63,0.5
2016,3,29,26.8,33.4,1.8,1.8,1009,73,0
2016,3,30,27.2,33.4,2,2,1010,74,0
2016,3,31,26.8,34.4,2.2,2.2,1008,75,1
2016,4,1,23,29.8,2.2,2.2,1007,72,3
2016,4,3,27.6,33.4,2.1,2.1,1007,75,0
2016,4,4,28.4,34.6,1.7,1.7,1005,74,5
2016,4,5,28.2,33.8,1.8,1.8,1004,77,0
2016,4,6,28,38.2,1.7,1.7,1004,64,2.5
2016,4,7,27.4,40,1.5,1.5,1005,55,0
2016,4,8,28.2,37.2,1.8,1.8,1006,62,0
2016,4,9,28,38.6,1.6,1.6,1005,67,0.5
2016,4,10,28.8,40.4,1.3,1.3,1005,57,0
2016,4,11,28.6,41.2,1.4,1.4,1003,54,0.5
2016,4,12,28.8,40.2,1.2,1.2,1001,55,0
2016,4,13,28,39.2,1.3,1.3,1001,51,0
2016,4,14,28.8,39.4,1.6,1.6,1003,67,0
2016,4,15,28.6,39.4,2.1,2.1,1003,68,0
2016,4,16,28.8,34.6,2.8,2.8,1002,76,0
2016,4,17,28.6,38,2.1,2.1,1002,74,0
2016,4,18,28.6,35.4,1.8,1.8,1003,68,0
2016,4,19,28.2,36.4,1.9,1.9,1004,68,0
2016,4,20,28.6,35,2.6,2.6,1004,72,0
2016,4,21,28.6,36.6,2.3,2.3,1001,75,0
2016,4,22,28.2,38.2,2.3,2.3,1000,74,0
2016,4,23,28.8,38.4,2.1,2.1,997,72,0
2016,4,24,28.2,40.2,1.5,1.5,999,59,0
2016,4,25,29.4,36.2,2.4,2.4,1003,74,0
2016,4,26,29.6,35.2,2.4,2.4,1005,73,0
2016,4,27,29.4,36.8,2.2,2.2,1004,71,0
2016,4,28,28.6,36.4,2,2,1003,75,0
2016,4,29,28.8,40.2,1.8,1.8,1003,67,1.5
2016,4,30,29.6,36.8,1.7,1.7,1003,57,0
2016,5,1,28.4,39.2,2.2,2.2,1002,59,1.5
2016,5,3,25.2,35.6,2.4,2.4,1004,72,8
2016,5,4,25.4,33,1.7,1.7,1005,64,2.5
2016,5,5,24.6,36,1.1,1.1,1006,66,2
2016,5,6,25.8,37.2,1.6,1.6,1005,66,0.5
2016,5,7,24.8,36.4,2.4,2.4,1006,73,9.5
2016,5,8,23.4,34.8,2,2,1007,74,1.5
2016,5,9,28,36,1.5,1.5,1007,70,3
2016,5,10,29.2,35.8,1.8,1.8,1006,73,3
2016,5,11,28.2,38,1.2,1.2,1005,65,0.5
2016,5,12,29.2,37.6,1.8,1.8,1002,66,7
2016,5,13,28.4,36,2.1,2.1,1002,70,6.5
2016,5,14,26.2,35,2.7,2.7,1004,72,0
2016,5,15,26.8,35,3,3,1004,74,0
2016,5,16,28.4,33.4,2.7,2.7,1002,73,0
2016,5,17,28.2,33.8,3,3,1002,70,0
2016,5,18,28.3,35.6,2.9,2.9,1002,69,1
2016,5,19,26,32,1.9,1.9,1002,81,8.5
2016,5,20,25.5,29.2,1.6,1.6,999,90,23.5
2016,5,21,25.2,30.2,1.5,1.5,996,86,63.5
2016,5,22,25.4,35,1.2,1.2,997,73,0
2016,5,23,25.8,34.8,1.1,1.1,999,84,2
2016,5,24,25.6,35.8,1.2,1.2,999,71,3
2016,5,25,27.5,36.4,1.6,1.6,997,70,1.5
2016,5,26,27.4,36,1.2,1.2,999,68,6.5
2016,5,27,29,35,1.6,1.6,1000,73,0
2016,5,28,27.6,35.8,0.9,0.9,1000,65,5
2016,5,29,27.7,35.6,1.1,1.1,1001,58,0.5
2016,5,30,28,37,1.5,1.5,1001,68,3
2016,5,31,27.2,36.4,1.6,1.6,1002,65,3.5
2016,6,2,27.8,35,1.1,1.1,1002,69,1
2016,6,3,29.3,35,1.2,1.2,1003,74,1.5
2016,6,4,28.6,33.4,1.2,1.2,1004,77,1.5
2016,6,5,28,32.2,1.1,1.1,1004,82,2.5
2016,6,6,27.8,33,1.4,1.4,1004,82,11.5
2016,6,7,27.8,31.8,1.5,1.5,1003,80,8
2016,6,8,28.2,32.2,1.3,1.3,1001,82,1.5
2016,6,9,27.6,35,1,1,998,76,1
2016,6,10,28.2,36.4,1.1,1.1,998,69,13
2016,6,11,30.8,39.8,1.8,1.8,997,70,2
2016,6,12,30,33.6,2.3,2.3,998,80,0
2016,6,13,25,29.9,1.5,1.5,999,88,13.5
2016,6,14,24.2,29.6,1.3,1.3,998,84,6.5
2016,6,15,27,33.6,1.2,1.2,997,73,22
2016,6,16,28.8,34.8,1,1,998,79,8
2016,6,17,28,32.4,1.3,1.3,999,83,9
2016,6,18,28,31.8,1.4,1.4,1001,81,4.5
2016,6,19,27.8,34,2.1,2.1,1003,73,6
2016,6,20,27.4,34.2,2.1,2.1,1003,75,1
2016,6,21,25.6,34.2,2.1,2.1,1002,74,0.5
2016,6,22,28.6,34.4,1.7,1.7,1003,70,1
2016,6,23,29.2,33,1.8,1.8,1001,77,0.5
2016,6,24,29,33.6,1.6,1.6,1001,74,13
2016,6,25,29,35,1.7,1.7,1002,69,1
2016,6,26,29.4,34.8,1.5,1.5,1001,74,14
2016,6,27,28.2,32,1.6,1.6,999,79,9
2016,6,28,28.6,34,1.9,1.9,1000,73,2
2016,6,29,29.2,32.8,1.4,1.4,1001,77,1
2016,6,30,28.6,33.8,1.5,1.5,999,75,2.5
2016,7,2,28,31,1.4,1.4,995,88,6
2016,7,3,26.8,28.3,1.4,1.4,996,93,10.5
2016,7,4,27.6,29,1.5,1.5,997,86,30.5
2016,7,5,27.2,31.2,1.3,1.3,995,89,31.5
2016,7,6,28.1,32.6,1.3,1.3,996,82,6.5
2016,7,7,28.6,33.4,1.3,1.3,997,83,5
2016,7,8,26.6,30.4,1.4,1.4,995,82,10.5
2016,7,9,27.9,30.6,1.3,1.3,995,83,0.5
2016,7,10,26.4,32,1.2,1.2,995,81,1.5
2016,7,11,27,31.6,1.5,1.5,995,85,16
2016,7,12,26.6,29.4,1.3,1.3,998,89,5
2016,7,13,28.2,32.6,1,1,998,81,2
2016,7,14,29,33.2,1.3,1.3,998,82,10.5
2016,7,15,27.7,29.8,1.2,1.2,998,91,30
2016,7,16,27,30.8,1.7,1.7,1001,84,5.5
2016,7,17,27,32.4,2.6,2.6,1004,80,3
2016,7,18,27.1,32.8,1.8,1.8,1002,78,1
2016,7,19,26.8,31.8,1.3,1.3,1001,83,6.5
2016,7,20,28.6,33,1.3,1.3,1000,80,12.5
2016,7,21,29,32.6,1.7,1.7,1001,78,0.5
2016,7,22,26,29.1,1.4,1.4,1002,89,8.5
2016,7,23,27,30.4,1.5,1.5,1003,87,10.5
2016,7,24,27.2,31.2,1.2,1.2,1004,86,6
2016,7,25,26.2,28.4,1.1,1.1,1004,91,15.5
2016,7,26,25.8,29.4,1.4,1.4,1006,88,6
2016,7,27,25.9,32.4,1.2,1.2,1006,82,6
2016,7,28,27.4,33.8,1.5,1.5,1003,77,0
2016,7,29,28.6,33.2,1,1,1002,83,4.5
2016,7,30,28.5,32.4,0.9,0.9,1001,80,19
