Year,Month,Day,Min Temp,Max Temp,Min Wind Speed,Max Wind Speed,Pressure,Humidity,Precipitation
2003,10,31,23.9,28.4,1,1,1010,88,6.5
2003,11,1,23.4,31.2,0.9,0.9,1010,80,4
2003,11,2,23.6,30,0.8,0.8,1012,80,0
2003,11,3,23.4,31,1.3,1.3,1012,79,0.5
2003,11,4,21.8,31,1.2,1.2,1011,78,0
2003,11,5,22.2,31,1.4,1.4,1010,77,0
2003,11,6,21.2,31.4,1.6,1.6,1010,77,0
2003,11,7,20,31.4,1.2,1.2,1009,78,0
2003,11,8,20.4,31.2,1.4,1.4,1009,80,0
2003,11,10,20,31.4,1.2,1.2,1011,77,0
2003,11,11,19.2,31.2,1.7,1.7,1012,71,0
2003,11,12,19,28.2,1.5,1.5,1013,86,0
2003,11,13,19.4,29,1.3,1.3,1013,78,0
2003,11,14,17.2,30,1.3,1.3,1014,75,0
2003,11,15,18.2,29,1.7,1.7,1013,75,0
2003,11,16,18.2,29,1.6,1.6,1011,76,0
2003,11,17,18,29,1.4,1.4,1011,71,0
2003,11,18,17.2,29.2,1.7,1.7,1011,74,0
2003,11,19,18,30.4,1.1,1.1,1011,77,0
2003,11,20,19.6,31,1.7,1.7,1011,73,0
2003,11,21,19,29.4,1.7,1.7,1013,72,0
2003,11,22,15.8,27,1.9,1.9,1013,71,0
2003,11,23,15.8,28,1.7,1.7,1013,83,0
2003,11,24,17.6,28.4,1.7,1.7,1014,83,0
2003,11,25,18.2,28.4,1.6,1.6,1014,84,0
2003,11,26,17.6,28.6,1.6,1.6,1012,79,0
2003,11,27,16.4,28,1.6,1.6,1011,82,0
2003,11,28,14.2,28,1.7,1.7,1012,77,0
2003,11,29,14.4,27,1.9,1.9,1013,74,0
2003,11,30,15,27,1.8,1.8,1013,72,0
2003,12,1,15,27,1.9,1.9,1013,75,0
2003,12,2,15,27,1.8,1.8,1012,74,0
2003,12,3,13.4,30,2,2,1012,71,0
2003,12,4,14.4,30,1.9,1.9,1011,71,0
2003,12,5,14.6,27,2,2,1012,74,0
2003,12,6,14.6,27.8,2,2,1012,79,0
2003,12,7,14,28,2,2,1012,79,0
2003,12,8,15.6,25,1.8,1.8,1013,85,0
2003,12,10,16.6,27,1.6,1.6,1013,74,0
2003,12,11,14.4,28,1.9,1.9,1013,69,0
2003,12,12,16.4,28,1.7,1.7,1014,69,0
2003,12,13,16,28,1.9,1.9,1013,69,0
2003,12,14,17,27.4,1.7,1.7,1013,71,0
2003,12,15,16.2,28,1.6,1.6,1012,68,0
2003,12,16,19.6,23,1.5,1.5,1012,83,1.5
2003,12,17,18.4,21,1.9,1.9,1012,87,61
2003,12,18,17.6,23,2.2,2.2,1012,84,0.5
2003,12,19,19.4,26,1.9,1.9,1013,78,0
2003,12,20,18,27,2.1,2.1,1015,73,0
2003,12,21,16.4,26.4,2,2,1016,70,0
2003,12,22,15.4,26,1.4,1.4,1016,72,0
2003,12,23,14.4,26.4,2,2,1016,65,0
2003,12,24,12.4,26,2.1,2.1,1015,66,0
2003,12,25,12.6,26,2.1,2.1,1015,68,0
2003,12,26,12.4,26,2.3,2.3,1014,67,0
2003,12,27,13,24.4,1.3,1.3,1015,66,0
2003,12,28,14,19,1.1,1.1,1017,84,2
2003,12,29,12.4,24,1.7,1.7,1018,74,0
2003,12,30,12.8,21.8,1.6,1.6,1018,78,0
2003,12,31,12.8,22.4,2,2,1016,81,0
2004,1,1,11.9,21,1.8,1.8,1015,79,0
2004,1,2,11.4,23,1.7,1.7,1015,80,0
2004,1,3,11.4,22,1,1,1016,79,0
2004,1,4,11.6,18,1.2,1.2,1017,82,0
2004,1,5,10.1,15.4,1,1,1018,85,0
2004,1,6,9.8,20,1.6,1.6,1016,86,0
2004,1,7,9.6,24,1.9,1.9,1015,82,0
2004,1,9,11.8,24,1.6,1.6,1017,70,0
2004,1,10,9.4,29,2,2,1017,69,0
2004,1,11,11.6,27,1.8,1.8,1014,70,0
2004,1,12,12.8,26,1.7,1.7,1014,71,0
2004,1,13,13,27,1.2,1.2,1012,71,0
2004,1,14,14,28,1.2,1.2,1010,72,0
2004,1,15,15,29,1.6,1.6,1012,72,0
2004,1,16,16.2,26,1.3,1.3,1013,80,0
2004,1,17,15.9,26,1.4,1.4,1011,73,0
2004,1,18,13.8,27,0.9,0.9,1011,75,0
2004,1,19,18.8,30,1.2,1.2,1009,75,0
2004,1,20,16.6,28,1.4,1.4,1012,70,0
2004,1,21,16.4,27,1.2,1.2,1011,76,0
2004,1,22,19.2,28,1.3,1.3,1010,81,0
2004,1,23,18.6,29,1.1,1.1,1011,80,0
2004,1,24,18,26,1.2,1.2,1011,80,0
2004,1,25,15.6,25,1.4,1.4,1012,73,0
2004,1,26,14.9,23,1.6,1.6,1013,67,0
2004,1,27,13,24,1.6,1.6,1013,70,0
2004,1,28,13,24,1.6,1.6,1013,68,0
2004,1,29,11.2,25,1.6,1.6,1012,62,0
2004,1,30,13.6,27,1.3,1.3,1011,63,0
2004,1,31,14,28,1.4,1.4,1011,66,0
2004,2,1,20,28,1.2,1.2,1010,71,3
2004,2,2,18.4,27,1.7,1.7,1011,64,0
2004,2,3,15,24,1.7,1.7,1012,57,0
2004,2,4,12.8,25,1.4,1.4,1012,60,0
2004,2,5,11.4,27,1.4,1.4,1011,59,0
2004,2,6,14.6,24,1.1,1.1,1012,69,0
2004,2,8,14,26,1.8,1.8,1016,59,0
2004,2,9,14.6,27,1.9,1.9,1014,60,0
2004,2,10,14,29,1.7,1.7,1014,66,0
2004,2,11,14.2,30,0.9,0.9,1015,66,0
2004,2,12,14.6,31,2,2,1015,60,0
2004,2,13,14.4,30,1.9,1.9,1014,59,0
2004,2,14,16,31,1.5,1.5,1012,62,0
2004,2,15,16.6,30,1.6,1.6,1011,66,0
2004,2,16,15.8,30,1.4,1.4,1012,61,0
2004,2,17,16.4,30,2.2,2.2,1011,61,0
2004,2,18,16.6,31,1.4,1.4,1009,61,0
2004,2,19,16.8,31.4,2,2,1008,70,0
2004,2,20,21,32,1.7,1.7,1009,60,0
2004,2,21,18.4,31,1.8,1.8,1012,62,0
2004,2,22,18.4,31,1.4,1.4,1010,64,0
2004,2,23,18.6,32,1.8,1.8,1010,59,0
2004,2,24,17.2,32.4,1.3,1.3,1011,49,0
2004,2,25,18.4,32,1.5,1.5,1010,58,0
2004,2,26,18,31,1.4,1.4,1009,60,0
2004,2,27,18,33,1.3,1.3,1008,65,0
2004,2,28,22,34,1.2,1.2,1007,63,0
2004,2,29,23.8,35.4,1.4,1.4,1007,60,0
2004,3,1,22.8,34,1.4,1.4,1007,57,0
2004,3,2,19,32,1.5,1.5,1007,49,0
2004,3,3,16.8,32,1.9,1.9,1008,48,0
2004,3,4,17.6,33,1.9,1.9,1008,53,0
2004,3,5,19,33,1.6,1.6,1008,56,0
2004,3,6,18.2,34.4,1.6,1.6,1008,51,0
2004,3,7,21,26,2,2,1011,73,4
2004,3,9,18.6,33,1.6,1.6,1013,60,0
2004,3,10,19.8,29,1.8,1.8,1012,72,3.5
2004,3,11,19,32,1,1,1010,70,0
2004,3,12,21.2,34,1.4,1.4,1010,66,0
2004,3,13,23.8,35.2,1.4,1.4,1010,63,0
2004,3,14,22.6,36,1,1,1009,61,0
2004,3,15,22.4,37,1.2,1.2,1007,53,0
2004,3,16,21.8,38,1.6,1.6,1005,57,0
2004,3,17,24.8,35,1.5,1.5,1004,71,0
2004,3,18,24.6,33,1.6,1.6,1005,72,0
2004,3,19,26,34,1.6,1.6,1003,74,0
2004,3,20,25.6,38.2,2.1,2.1,1001,53,0
2004,3,21,25.8,38,2,2,1003,65,0
2004,3,22,26,37,2.6,2.6,1003,67,0
2004,3,23,26.2,35.4,2.9,2.9,1003,70,0
2004,3,24,26,36.8,2.1,2.1,1002,70,0
2004,3,25,25.8,36,2.1,2.1,1003,72,0
2004,3,26,25.8,35,2.5,2.5,1005,68,0
2004,3,27,25.6,36,2.7,2.7,1007,63,0
2004,3,28,26,35,3.3,3.3,1006,67,0
2004,3,29,26,35.8,3.2,3.2,1006,72,0
2004,3,30,23,31,2.9,2.9,1007,72,0.5
2004,3,31,25,33.4,2.7,2.7,1007,78,0
2004,4,1,25,36.6,2.5,2.5,1008,71,0
2004,4,2,25,34.4,3.7,3.7,1007,74,3
2004,4,3,22,35,3.8,3.8,1007,71,0.5
2004,4,4,26,35,4,4,1008,81,0.5
2004,4,5,21,34.4,3.8,3.8,1006,80,0
2004,4,6,25,34.4,3.3,3.3,1005,75,5.5
2004,4,8,23,33,2.4,2.4,1005,79,0
2004,4,9,22,33.2,3.2,3.2,1004,79,6.5
2004,4,10,27,34,4.1,4.1,1004,82,0
2004,4,11,27,35.4,3.8,3.8,1003,82,0
2004,4,12,27,36,3.3,3.3,1001,83,0
2004,4,13,26,37.2,3.1,3.1,999,80,0
2004,4,14,27,36.6,3.8,3.8,998,79,0
2004,4,15,27.6,36.2,3.8,3.8,998,79,0
