Year,Month,Day,Min Temp,Max Temp,Min Wind Speed,Max Wind Speed,Pressure,Humidity,Precipitation
2011,3,23,25.6,35,3.8,3.8,1007,69,0
2011,3,24,21.6,36,3.3,3.3,1008,67,0.5
2011,3,25,22.6,30.4,3,3,1008,71,0.5
2011,3,26,25,34,3.4,3.4,1007,69,0
2011,3,27,23.6,33,3.1,3.1,1008,68,0.5
2011,3,28,21,33,3.4,3.4,1008,73,1
2011,3,29,21,34,3.2,3.2,1007,76,0.5
2011,3,31,22,33.4,2.9,2.9,1006,69,0
2011,4,1,26,34.6,4.1,4.1,1007,66,0.5
2011,4,2,25.6,35,3.9,3.9,1007,71,0
2011,4,3,25,34,3.7,3.7,1007,72,0
2011,4,4,21,34.2,3.6,3.6,1007,74,4.5
2011,4,5,21,30,2.1,2.1,1010,72,0
2011,4,6,21,34,1.9,1.9,1009,62,0
2011,4,7,24,35.4,3.7,3.7,1008,64,0
2011,4,8,25,36,3.7,3.7,1008,62,0
2011,4,9,25,34,2.6,2.6,1009,59,1
2011,4,10,23,35,1.4,1.4,1011,63,2
2011,4,11,24,35.4,2.8,2.8,1008,63,0
2011,4,12,24,35.8,3.5,3.5,1007,62,0
2011,4,13,25,36,3.2,3.2,1007,61,0
2011,4,14,26,35.4,3.1,3.1,1006,59,1
2011,4,15,24.8,35,2.3,2.3,1006,67,0
2011,4,16,26,36,3.5,3.5,1007,68,1.5
2011,4,17,26,36.4,3.4,3.4,1006,67,0
2011,4,18,22.8,37,4.6,4.6,1005,73,0
2011,4,19,22,35,3.7,3.7,1005,71,0
2011,4,20,26,35,2.7,2.7,1005,69,0.5
2011,4,21,22,36,3.5,3.5,1006,74,3
2011,4,22,22,32,1.8,1.8,1006,78,8
2011,4,23,25,35.2,2.2,2.2,1005,69,1
2011,4,24,25,35,3.7,3.7,1005,67,0.5
2011,4,25,22,34,3.5,3.5,1007,73,3
2011,4,26,22,31,2.4,2.4,1007,64,21.5
2011,4,27,24,33,1.8,1.8,1005,75,6
2011,4,28,23,34,2.2,2.2,1003,69,0
2011,4,30,26.2,36,2.4,2.4,1005,71,0.5
2011,5,1,27,35,3.9,3.9,1004,69,0
2011,5,2,23,35,4.5,4.5,1003,69,0
2011,5,3,23,35,4.7,4.7,1002,76,0
2011,5,4,22.8,30,3.4,3.4,1003,77,1
2011,5,5,24,34,2.3,2.3,1004,69,16.5
2011,5,6,26,35,2.3,2.3,1002,74,5.5
2011,5,7,23.6,36,2.3,2.3,1002,74,2
2011,5,8,23.8,33,2.1,2.1,1002,71,0.5
2011,5,9,26,37,3.5,3.5,1000,69,0
2011,5,10,28.4,38,4.2,4.2,999,70,0
2011,5,11,26,34.2,3.7,3.7,1000,75,0
2011,5,12,26,36,2.9,2.9,1001,72,0
2011,5,13,27,36.2,3.3,3.3,1002,74,0
2011,5,14,26,37,3.3,3.3,1002,74,0
2011,5,15,29,38,3.5,3.5,1004,74,0
2011,5,16,28,37,3.8,3.8,1007,75,0
2011,5,17,28,36,3.5,3.5,1006,73,0
2011,5,18,28.8,35.4,3.7,3.7,1004,77,12.5
2011,5,19,22.2,29,2.7,2.7,1003,87,22.5
2011,5,20,23.8,32,2.8,2.8,1000,76,0.5
2011,5,21,24,34.6,4.7,4.7,998,78,0
2011,5,22,25,36.2,3.1,3.1,1001,74,0
2011,5,23,28,37,3.1,3.1,1001,71,3
2011,5,24,28,33.2,3.6,3.6,1001,74,0
2011,5,25,24.6,35.4,3.4,3.4,1001,75,1.5
2011,5,26,24.4,36,2.5,2.5,1002,76,3.5
2011,5,27,26,35,2.1,2.1,1002,73,1
2011,5,28,27,35,2.2,2.2,1001,73,4
2011,5,30,26,34,1.9,1.9,1000,78,2.5
2011,5,31,25,36,2.7,2.7,999,82,2.5
2011,6,1,25,35.8,2.9,2.9,1000,73,0
2011,6,2,28,37,3.7,3.7,1002,73,0.5
2011,6,3,28,36,3.1,3.1,1002,72,0.5
2011,6,4,26.6,37,3.9,3.9,1000,74,0
2011,6,5,28,36,3.2,3.2,1001,74,7.5
2011,6,6,27,36.4,2.9,2.9,1001,73,0
2011,6,7,28,36.6,2.8,2.8,1001,73,0.5
2011,6,8,28,36,2.4,2.4,998,73,0
2011,6,9,28,37,2.2,2.2,998,72,9.5
2011,6,10,29,37,3.5,3.5,998,65,1.5
2011,6,11,27,37,3.1,3.1,998,76,6.5
2011,6,12,27,35,2.5,2.5,999,79,6.5
2011,6,13,27,36,2.7,2.7,999,73,14
2011,6,14,27,34,2.5,2.5,996,79,10
2011,6,15,26,31,2.9,2.9,993,88,27
2011,6,16,26,28,5.5,5.5,988,91,67.5
2011,6,17,26,26.2,7.3,7.3,984,94,156
2011,6,18,26,29,6.1,6.1,989,92,46.5
2011,6,19,27,30,4.3,4.3,992,89,9.5
2011,6,20,26,33,3.1,3.1,996,88,35
2011,6,21,26,29.8,2.1,2.1,998,88,20
2011,6,22,26,33.2,2,2,997,90,18.5
2011,6,23,27,34,2.1,2.1,996,85,7.5
2011,6,24,27,36,2.2,2.2,996,83,11.5
2011,6,25,27,33.8,1.8,1.8,995,83,33.5
2011,6,26,27,30,2,2,995,88,6
2011,6,27,27,32,2.2,2.2,995,85,5.5
2011,6,29,25.6,28.4,1.9,1.9,999,93,12.5
2011,6,30,27,33,2.3,2.3,999,89,12.5
2011,7,1,27,32,2,2,999,87,16
2011,7,2,24.6,31,2,2,998,88,5
2011,7,3,24,31,2.1,2.1,999,85,11.5
2011,7,4,26,32,1.7,1.7,1001,84,30.5
2011,7,5,26,31,2.4,2.4,1002,85,12.5
2011,7,6,26,30.4,2.5,2.5,1002,85,2.5
2011,7,7,25.8,28,1.9,1.9,1003,92,5
2011,7,8,26.2,32,2.6,2.6,1005,81,4.5
2011,7,9,27,34,2.2,2.2,1002,82,2.5
2011,7,10,28,36,1.6,1.6,999,78,4
2011,7,11,28,35,1.6,1.6,997,78,7.5
2011,7,12,28,34.6,2,2,997,77,1
2011,7,13,28,32.4,2.1,2.1,997,80,2
2011,7,14,28,33.4,2.6,2.6,997,79,0.5
2011,7,15,27,33,1.9,1.9,997,84,1.5
2011,7,16,27,33,2.4,2.4,997,79,6
2011,7,17,27,32.6,2.2,2.2,996,84,10
2011,7,18,27.4,33,2.6,2.6,996,83,19
2011,7,19,28,33,3,3,995,86,11.5
2011,7,20,26,29.2,2.2,2.2,993,90,23.5
2011,7,21,26,28,2.2,2.2,992,94,43
2011,7,22,25,30,3.1,3.1,995,85,1.5
2011,7,23,25,33,2.3,2.3,999,80,0
2011,7,24,27,33,1.9,1.9,1001,75,0
2011,7,25,27,33.6,1.9,1.9,1003,78,0
2011,7,26,28,36,2.1,2.1,1004,77,1
2011,7,27,28,35,2.6,2.6,1003,72,0
2011,7,29,28,35,2.1,2.1,1000,73,0.5
2011,7,30,28,35.8,2.2,2.2,998,69,0
2011,7,31,28.4,36,1.7,1.7,997,70,0
2011,8,1,29.4,36,1.9,1.9,996,72,0.5
2011,8,2,28,35,1.8,1.8,996,79,16
2011,8,3,27,33,1.7,1.7,997,83,11
2011,8,4,28,34,1.8,1.8,997,84,8
2011,8,5,28,32,2.5,2.5,997,83,30.5
2011,8,6,27,29.6,1.5,1.5,995,91,10
2011,8,7,26,28,1.9,1.9,995,94,85.5
2011,8,8,25.8,27,1.9,1.9,997,94,20
2011,8,9,26,28.4,2.1,2.1,999,93,29.5
2011,8,10,25.6,30,2.2,2.2,999,92,40
2011,8,11,25.6,29,1.5,1.5,997,90,13
2011,8,12,25.8,27.4,3.2,3.2,994,92,5
2011,8,13,25.6,27,2.5,2.5,998,94,18.5
2011,8,14,26,33,2.7,2.7,1003,85,5
2011,8,15,27,34,2.7,2.7,1004,79,11.5
2011,8,16,26,31.4,1.6,1.6,1003,83,14
2011,8,17,25.6,29,1.8,1.8,1003,90,46
2011,8,18,26,30.4,1.8,1.8,1002,86,24
2011,8,19,25.6,34,2.1,2.1,1003,78,5
2011,8,20,26,34.2,2,2,1004,78,5
2011,8,21,27.4,35,1.9,1.9,1003,75,0
2011,8,22,28,34.8,2.3,2.3,1004,81,3.5
2011,8,23,28,34,2.3,2.3,1003,77,9.5
2011,8,24,28,34.4,2.6,2.6,1002,76,7.5
2011,8,25,27,34,2.5,2.5,1001,81,18
2011,8,26,27,31,2.1,2.1,1001,87,10.5
2011,8,28,26.8,33,2.9,2.9,1000,80,4.5
2011,8,29,27,33,2.8,2.8,1001,77,8
2011,8,30,27,34,2.9,2.9,1001,81,5.5
2011,8,31,26,32,2.8,2.8,1001,82,9
2011,9,1,26,31.2,3.1,3.1,1000,82,27
2011,9,2,25,29,2.7,2.7,1001,91,17.5
2011,9,3,26,32.2,2.3,2.3,1001,82,5.5
2011,9,4,26.8,31,3,3,1001,82,6.5
2011,9,5,26.8,33.4,3.5,3.5,1000,78,3
2011,9,6,27,32,2.7,2.7,999,83,7
2011,9,7,27,32,3,3,997,83,1
2011,9,8,26.6,32,1.6,1.6,997,83,9
2011,9,9,27,31,2.6,2.6,999,87,27.5
2011,9,10,26,32,2,2,1002,87,8.5
2011,9,11,26,33,1.7,1.7,1001,80,0
2011,9,12,26.8,35,1.3,1.3,1001,74,0
2011,9,13,28,35.4,2,2,1000,76,9
2011,9,14,26,31,1.6,1.6,1000,86,72.5
2011,9,15,25.8,32.6,2,2,999,84,20
2011,9,16,26,31,2.4,2.4,1000,85,25
2011,9,17,26,33,2.7,2.7,999,87,24.5
2011,9,18,25.6,31.4,1.8,1.8,1000,87,19.5
2011,9,19,26,33,1.2,1.2,1001,85,8
2011,9,20,26,34,1.6,1.6,1001,84,5
2011,9,21,26.6,32,3,3,999,87,14
2011,9,22,26,30,2.9,2.9,999,88,7
2011,9,23,26,30,2.4,2.4,999,87,8.5
2011,9,24,25,33,2.2,2.2,1002,86,0.5
2011,9,25,26,31.4,2.4,2.4,1003,86,8.5
2011,9,27,26.6,33,1.9,1.9,1003,80,0
2011,9,28,26,33.4,1.9,1.9,1003,73,0
2011,9,29,25,34,1.8,1.8,1003,74,0
2011,9,30,26,35,1.9,1.9,1003,74,0.5
2011,10,1,27,34,2,2,1002,73,0
2011,10,2,26,34,2.2,2.2,1003,71,0
2011,10,3,26,35,1.8,1.8,1003,72,0
2011,10,4,26.6,34.4,1.5,1.5,1004,71,0
2011,10,5,27,34,1.4,1.4,1006,74,0
2011,10,6,26,36,1.5,1.5,1008,74,3.5
2011,10,7,27,34,1.9,1.9,1007,74,3
2011,10,8,26,34,1.5,1.5,1008,73,0
2011,10,9,26,33.6,1.5,1.5,1008,77,0
2011,10,10,26,34,1.2,1.2,1009,76,0
2011,10,11,26,35,1.7,1.7,1009,74,0
2011,10,12,27.6,34.4,1.5,1.5,1008,73,1
2011,10,13,26.6,34,1.6,1.6,1007,74,0
2011,10,14,26.2,36,1.7,1.7,1006,69,0.5
2011,10,15,25,34,1.5,1.5,1005,71,0
2011,10,16,26.4,34,1.1,1.1,1006,71,0
2011,10,17,26,33.4,1.6,1.6,1007,75,0.5
2011,10,18,25.6,30,2.1,2.1,1007,82,9
2011,10,19,25,32,2.3,2.3,1005,77,1.5
2011,10,20,25.6,34,1.7,1.7,1006,74,0
2011,10,21,23,31,1.8,1.8,1007,86,7
2011,10,22,23,29.4,1.4,1.4,1008,85,2
2011,10,23,23.8,31,1.1,1.1,1009,83,0
2011,10,24,23,32,1.7,1.7,1009,76,0
2011,10,25,23,31.4,1.9,1.9,1009,71,0
2011,10,27,22,33,1.7,1.7,1010,66,0
2011,10,28,20.4,32,1.8,1.8,1011,66,0
2011,10,29,20,32,2.3,2.3,1010,64,0
2011,10,30,18.2,32,1.8,1.8,1009,61,0
2011,10,31,19.2,31,1.6,1.6,1010,66,0
2011,11,1,20,31,1.6,1.6,1010,66,0
2011,11,2,20.6,30,2,2,1009,68,0
2011,11,3,19.6,31,1.8,1.8,1009,72,0
2011,11,4,20,31,1.7,1.7,1010,76,0
2011,11,5,21,32,1.5,1.5,1010,75,0
2011,11,6,21,31,1.9,1.9,1009,75,0
2011,11,7,20,31,1.4,1.4,1009,76,0
2011,11,8,21,30,2.2,2.2,1010,73,0
2011,11,9,19,31,1.8,1.8,1010,67,0
2011,11,10,19,31,1.6,1.6,1010,69,0
2011,11,11,19,32,1.6,1.6,1010,69,0
2011,11,12,21,32,1.8,1.8,1010,77,0
2011,11,13,21.2,32,1.4,1.4,1011,71,0
2011,11,14,22,29,1.2,1.2,1012,79,1.5
2011,11,15,22,29,1.3,1.3,1012,82,0
2011,11,16,22,30,1.5,1.5,1011,81,0
2011,11,17,19,31,1.2,1.2,1011,72,0
2011,11,18,18,31,1.7,1.7,1010,73,0
2011,11,19,20.4,29,1.7,1.7,1011,74,0
2011,11,20,20,28.2,1.5,1.5,1012,78,0
2011,11,21,19,29,1.7,1.7,1013,73,0
2011,11,22,19,29,1.9,1.9,1013,79,0
2011,11,23,19,30,1.5,1.5,1013,69,0
2011,11,24,17,30,1.8,1.8,1013,69,0
2011,11,26,17,30,2.1,2.1,1011,66,0
2011,11,27,17.4,30,2,2,1011,68,0
2011,11,28,17,29,1.8,1.8,1009,69,0
2011,11,29,16.4,28,1.3,1.3,1009,69,0
2011,11,30,17,28,1.6,1.6,1010,73,0
2011,12,1,16,27,1.7,1.7,1010,74,0
2011,12,2,17,29,1.5,1.5,1009,74,0
2011,12,3,17.8,29,1.6,1.6,1007,70,0
2011,12,4,18.6,29,1.6,1.6,1008,70,0
2011,12,5,18.4,31,1.6,1.6,1010,68,0
2011,12,6,18,29,1.7,1.7,1010,71,0
2011,12,7,18,28.2,1.9,1.9,1011,72,0
2011,12,8,18,28.6,1.9,1.9,1011,73,0
2011,12,9,17.6,29,1.8,1.8,1011,74,0
2011,12,10,17,29,1.2,1.2,1010,77,0
2011,12,11,18,29,1.7,1.7,1011,79,0
2011,12,12,18.8,25,1.5,1.5,1013,78,0
2011,12,13,17,25,1.8,1.8,1014,70,0
2011,12,14,14.4,25,1.9,1.9,1014,74,0
2011,12,15,13,25,2.3,2.3,1014,71,0
2011,12,16,12,24,2.3,2.3,1014,76,0
2011,12,17,11,24,2.1,2.1,1014,72,0
2011,12,18,12,23,1.9,1.9,1015,79,0
2011,12,19,11,25,2,2,1014,81,0
2011,12,20,13,24,2.3,2.3,1013,82,0
2011,12,21,12,21,2,2,1014,82,0
2011,12,22,11.8,26,2.2,2.2,1013,75,0
2011,12,23,10,22,2.3,2.3,1012,80,0
2011,12,24,11,22,2.1,2.1,1011,80,0
2011,12,26,12,25,1.9,1.9,1012,76,0
2011,12,27,12,27,2,2,1012,72,0
2011,12,28,18,28,2.1,2.1,1013,65,0
2011,12,29,17,28,1.8,1.8,1014,65,0
2011,12,30,19,29,2.2,2.2,1014,61,0
2011,12,31,17.2,28,2.1,2.1,1015,60,0
2012,1,1,17,28,2.2,2.2,1014,66,0
2012,1,2,18,25,1.8,1.8,1013,74,1.5
2012,1,3,17,25,1.5,1.5,1012,81,0
2012,1,4,18,25,1.8,1.8,1013,83,0
2012,1,5,18,25,1.8,1.8,1014,80,0
2012,1,6,18,23.2,1.8,1.8,1015,93,5
2012,1,7,18.4,22,1.7,1.7,1017,92,0.5
2012,1,8,18,22,1.2,1.2,1016,94,7
2012,1,9,17,20.4,2.1,2.1,1015,95,7.5
2012,1,10,17,21,1.8,1.8,1015,92,13.5
2012,1,11,14,21,2.6,2.6,1016,78,2
2012,1,12,10,21,2.6,2.6,1016,71,0
2012,1,13,10,21,2.3,2.3,1016,73,0
2012,1,14,10,21.4,2.1,2.1,1014,72,0
2012,1,15,10,21.8,2.3,2.3,1013,71,0
2012,1,16,11,25,1.5,1.5,1010,73,0
2012,1,17,13,28,2.8,2.8,1008,79,0
2012,1,18,18,28,1.9,1.9,1008,84,0
2012,1,19,18,27,2.2,2.2,1009,86,0
2012,1,20,17,27,2,2,1010,84,0
2012,1,21,14,23,2.6,2.6,1012,76,0
2012,1,22,10,22.2,2.6,2.6,1015,65,0
2012,1,23,11,24,2,2,1014,70,0
2012,1,25,12,26,1.4,1.4,1013,74,0
2012,1,26,13,26.4,1.9,1.9,1013,76,0
2012,1,27,15,26.6,1.8,1.8,1013,63,0
2012,1,28,13,26,2.1,2.1,1013,70,0
2012,1,29,14,23,1.7,1.7,1013,76,0
2012,1,30,13,26,2.5,2.5,1015,67,0
2012,1,31,14,26,3,3,1015,64,0
2012,2,1,13,25,2.3,2.3,1015,62,0
2012,2,2,12,24,2.2,2.2,1016,63,0
2012,2,3,11,25,2.3,2.3,1015,66,0
2012,2,4,13,26.8,2.4,2.4,1014,65,0
2012,2,5,13,29,1.6,1.6,1013,63,0
2012,2,6,14,30.6,1.9,1.9,1012,66,0
2012,2,7,17,29,2,2,1011,69,0
2012,2,8,16,31.6,2.9,2.9,1009,72,0
2012,2,9,20,29,3,3,1010,67,0
2012,2,10,15,24,2.9,2.9,1013,55,0
2012,2,11,12,25.6,2.6,2.6,1013,59,0
2012,2,12,13,26,1.8,1.8,1014,62,0
2012,2,13,13,28,1.7,1.7,1013,70,0
2012,2,14,15.8,30,2,2,1012,72,0
2012,2,15,19,31,2.1,2.1,1010,80,2
2012,2,16,18,25,1.9,1.9,1011,87,2.5
2012,2,17,18,30,2,2,1011,78,0
2012,2,18,19,29,2,2,1012,72,0
2012,2,19,18,30,2.3,2.3,1011,65,0
2012,2,20,16,29,2,2,1010,61,0
2012,2,21,16,31,2.2,2.2,1008,70,0
2012,2,22,17,34,1.9,1.9,1008,67,0
2012,2,24,19.4,33.8,1.8,1.8,1007,59,0
2012,2,25,19,34,2,2,1007,59,0
2012,2,26,20,32,1.7,1.7,1006,61,0
2012,2,27,18,31.4,1.9,1.9,1007,52,0
2012,2,28,18,31.8,1.8,1.8,1004,61,0
2012,2,29,20,31,2,2,1004,70,0
2012,3,1,18.4,32.4,2.2,2.2,1006,73,0
2012,3,2,22,31,1.9,1.9,1005,79,3
2012,3,3,20,32,2,2,1004,66,1.5
2012,3,4,18.4,33.6,2.4,2.4,1007,63,0
2012,3,5,23,34.4,3.7,3.7,1006,69,0
2012,3,6,24,36.2,3.3,3.3,1004,61,0
2012,3,7,24,35.4,2.9,2.9,1002,63,0
2012,3,8,23,32.6,2.7,2.7,1004,63,0
2012,3,9,23,32.8,2.5,2.5,1005,75,0
2012,3,10,25,32,2.1,2.1,1007,73,0
2012,3,11,22.8,32,2.6,2.6,1010,56,0
2012,3,12,19,33.8,1.9,1.9,1012,55,0
2012,3,13,21,33,2.2,2.2,1011,66,0
2012,3,14,19,32.4,2.2,2.2,1011,67,0
2012,3,15,19,31.2,2.1,2.1,1011,60,0
2012,3,16,19,34,2.5,2.5,1010,67,0
2012,3,17,21,33.8,2.1,2.1,1008,74,0
2012,3,18,24,35,3.5,3.5,1008,72,0
2012,3,19,25,33.4,2.5,2.5,1008,76,0
2012,3,20,23,34,1.9,1.9,1008,68,0
2012,3,21,26,37,2,2,1007,71,0
2012,3,22,25,35,2.2,2.2,1006,70,0
2012,3,23,23,33,2.3,2.3,1009,56,0
2012,3,25,24,36,2.5,2.5,1009,70,0
2012,3,26,25,37,2.2,2.2,1009,69,0
2012,3,27,25.4,37,3.2,3.2,1009,66,0
2012,3,28,25.6,37.4,3.7,3.7,1010,60,0
2012,3,29,26,38,2.9,2.9,1008,57,0
2012,3,30,26,35,3,3,1007,67,0
2012,3,31,25,35,2.7,2.7,1010,74,1.5
2012,4,1,23,35,1.9,1.9,1010,71,0
2012,4,2,23,36.4,2.2,2.2,1010,70,0.5
2012,4,3,27,36,3.4,3.4,1010,73,0
2012,4,4,23.4,36.4,4,4,1009,75,0
2012,4,5,21.8,33.2,3.3,3.3,1007,72,1
2012,4,6,21,29,2.3,2.3,1007,80,1.5
2012,4,7,23,29.4,2.8,2.8,1007,78,3.5
2012,4,8,24,33,4.3,4.3,1005,75,1
2012,4,9,22.4,34.2,3.9,3.9,1006,78,12
2012,4,10,22,34.6,3.8,3.8,1007,81,2.5
2012,4,11,21.4,34.2,3.4,3.4,1007,76,7.5
2012,4,12,25,35,2.6,2.6,1004,72,0
2012,4,13,21.2,34.4,3.4,3.4,1005,77,6
2012,4,14,24,36,3.1,3.1,1007,70,0
2012,4,15,26.8,37,3,3,1006,71,0.5
2012,4,16,27,35.4,2.9,2.9,1005,74,2
2012,4,17,27.4,38,3.3,3.3,1003,71,0.5
2012,4,18,27,38,4.4,4.4,1002,71,0
2012,4,19,28,36.6,4.2,4.2,1003,73,0
2012,4,20,27,36,3.7,3.7,1004,72,0
2012,4,21,28,38.4,3.3,3.3,1004,68,0
2012,4,22,28,39,3.2,3.2,1002,60,0.5
2012,4,24,23.4,39,4.5,4.5,1003,65,2
2012,4,25,26,36.4,4.4,4.4,1005,67,5.5
2012,4,26,27,36,5,5,1005,71,0
2012,4,27,25,36.6,3.4,3.4,1003,60,0
2012,4,28,25,36,4.2,4.2,1001,72,9
2012,4,29,28.4,38,3.7,3.7,1001,71,12.5
2012,4,30,28,38.4,4.1,4.1,1001,73,4
2012,5,1,29,37,4.8,4.8,1002,74,0.5
2012,5,2,23,36.4,5.1,5.1,1003,76,1
2012,5,3,23.6,36,3.8,3.8,1003,74,10.5
2012,5,4,21,29,3.4,3.4,1004,76,3.5
2012,5,5,23.8,33.4,1.6,1.6,1005,76,7.5
2012,5,6,25,35,1.8,1.8,1004,68,0
2012,5,7,26,36.4,2.2,2.2,1003,68,0
2012,5,8,28,37,3.7,3.7,1003,71,0
2012,5,9,28,36.4,4,4,1005,75,0
2012,5,10,26,36.4,2.9,2.9,1007,76,3.5
2012,5,11,27,37,3.7,3.7,1004,73,0
2012,5,12,28,36,4.8,4.8,1002,70,0.5
2012,5,13,26.8,37,4.2,4.2,1001,70,0
2012,5,14,29,38.4,4.4,4.4,1001,71,1
2012,5,15,29,37,4.5,4.5,1002,71,1.5
2012,5,16,29,41,4.1,4.1,1000,68,0
2012,5,17,29.8,39,4.7,4.7,999,72,1.5
2012,5,18,26,37.4,2,2,1001,75,0
2012,5,19,25.6,38.4,0.8,0.8,1002,72,4.5
2012,5,20,25.8,37.4,1.1,1.1,1002,74,2.5
2012,5,21,25.4,37.2,1.1,1.1,1001,72,0.5
2012,5,22,29,38,4.7,4.7,1001,74,0
2012,5,24,30,39,4.9,4.9,998,72,0
2012,5,25,29.8,39,4.7,4.7,998,74,0
2012,5,26,29,38,4.1,4.1,999,72,0
2012,5,27,24,38,3.6,3.6,999,70,0
2012,5,28,24,35.2,2.3,2.3,999,74,4.5
2012,5,29,29,37,3,3,1000,73,0
2012,5,30,29,37,3.2,3.2,998,73,0
2012,5,31,29,37,2.6,2.6,998,76,1
2012,6,1,29,35,2.7,2.7,998,78,0
2012,6,2,29.6,38,4.2,4.2,996,72,0
2012,6,3,30,38,5.3,5.3,995,75,0
2012,6,4,31,41,4,4,995,64,0
2012,6,5,30.8,39,4,4,996,68,0
2012,6,6,26,39,3.2,3.2,996,73,0
2012,6,7,26,35.8,2.8,2.8,997,76,0.5
2012,6,8,26,37.2,2.6,2.6,997,77,9
2012,6,9,26,38.4,2.9,2.9,997,74,0
2012,6,10,26.8,38,3.9,3.9,996,75,2
2012,6,11,29,38,4.5,4.5,996,76,0
2012,6,12,29.8,37,4.1,4.1,998,73,0
2012,6,13,29,37.6,4.1,4.1,999,72,0
2012,6,14,30,35.6,5.6,5.6,999,75,0
2012,6,15,30,37,5.5,5.5,996,72,0
2012,6,16,26,34,5.4,5.4,995,74,2
2012,6,17,25.6,32,3.1,3.1,996,79,6.5
